track_id,title,artist,genre,audio_path,lyrics_path,lyrics_source
34147,05 Russian Dance,Yair Yona,Folk,data\fma_small\fma_small\034\034147.mp3,nan,
67412,You Had to Be There,Dress Up As Natives,Rock,data\fma_small\fma_small\067\067412.mp3,nan,
32326,Spatabit,Plushgoolash,Pop,data\fma_small\fma_small\032\032326.mp3,nan,
85594,You Come Get Your Boy Now,Garmisch,Pop,data\fma_small\fma_small\085\085594.mp3,nan,
143215,Halfway To Infinity,The Invasion,Rock,data\fma_small\fma_small\143\143215.mp3,nan,
64995,Illumination (feat. Emmalyne Braswell),Action Davis,Hip-Hop,data\fma_small\fma_small\064\064995.mp3,nan,
22479,Mandrill,Ergo Phizmiz,Pop,data\fma_small\fma_small\022\022479.mp3,nan,
126778,I Miss You Already,Connie Acher & Jelly,Folk,data\fma_small\fma_small\126\126778.mp3,nan,
3708,Thicker Than A Smokey,Gary Higgins,Folk,data\fma_small\fma_small\003\003708.mp3,data\lyrics\Gary Higgins - Thicker Than A Smokey _3708_.txt,genius
4682,Asylum (Permanent Underclass),Dälek,Hip-Hop,data\fma_small\fma_small\004\004682.mp3,data\lyrics\Dälek - Asylum _4682_.txt,genius
119922,The Exit to the Rainbow,springtide,Rock,data\fma_small\fma_small\119\119922.mp3,nan,
98701,Fried Eggs,Vitamin Pets,Rock,data\fma_small\fma_small\098\098701.mp3,nan,
37725,The Stars Behind,Bardo Pond,Rock,data\fma_small\fma_small\037\037725.mp3,data\lyrics\Bardo Pond - The Stars Behind _37725_.txt,genius
118987,Ventus,Bagat,Experimental,data\fma_small\fma_small\118\118987.mp3,data\lyrics\Bagat - Ventus _118987_.txt,genius
49039,Ice cold brew acapella,Sexton Ming,Pop,data\fma_small\fma_small\049\049039.mp3,nan,
135363,Breathe,Lamprey,Rock,data\fma_small\fma_small\135\135363.mp3,nan,
130368,Into the Blu,TransFX,Pop,data\fma_small\fma_small\130\130368.mp3,data\lyrics\TransFX - Into the Blu _130368_.txt,genius
54626,The Forlorn,Starseed,Rock,data\fma_small\fma_small\054\054626.mp3,nan,
121592,Partied Out,Kurt Baker,Pop,data\fma_small\fma_small\121\121592.mp3,nan,
50445,I've Got A Wild Feeling,Milk Music,Rock,data\fma_small\fma_small\050\050445.mp3,data\lyrics\Milk Music - I_ve Got A Wild Feeling _50445_.txt,genius
77523,Mystery Aircraft Lost in Fog over California Canyons / Holy the Stock Market filled with the millions!,The Fucked Up Beat,Experimental,data\fma_small\fma_small\077\077523.mp3,nan,
141567,Getting Nowhere,Yshwa,Hip-Hop,data\fma_small\fma_small\141\141567.mp3,nan,
98624,Please Tell Me,KINGS OF THE CITY,Hip-Hop,data\fma_small\fma_small\098\098624.mp3,data\lyrics\KINGS OF THE CITY - Please Tell Me _98624_.txt,genius
24216,Bleached Beach,Noveller,Experimental,data\fma_small\fma_small\024\024216.mp3,data\lyrics\Noveller - Bleached Beach _24216_.txt,genius
50444,Thrashing In The Unknown,Milk Music,Rock,data\fma_small\fma_small\050\050444.mp3,nan,
24426,government funded weed,Black Ant,Hip-Hop,data\fma_small\fma_small\024\024426.mp3,nan,
64862,Hairy Fairy Hotaruna,Monroeville Music Center,Experimental,data\fma_small\fma_small\064\064862.mp3,nan,
91899,Toy Guitar 6 (Exotica),Lezet,Experimental,data\fma_small\fma_small\091\091899.mp3,nan,
139638,arabesque,aboombong,Experimental,data\fma_small\fma_small\139\139638.mp3,nan,
56520,Morning Sun,Jenny Mayhem,Folk,data\fma_small\fma_small\056\056520.mp3,nan,
104064,Avalanche,Boogarins,Pop,data\fma_small\fma_small\104\104064.mp3,data\lyrics\Boogarins - Avalanche _104064_.txt,genius
137716,Sunpowered Surfboard,The Vivisectors,Rock,data\fma_small\fma_small\137\137716.mp3,nan,
53229,Cocaine,Fruit Flesh,Pop,data\fma_small\fma_small\053\053229.mp3,nan,
86762,A Turn,Marco Trovatello,Rock,data\fma_small\fma_small\086\086762.mp3,nan,
96692,Postman,Melissa Laveaux,Folk,data\fma_small\fma_small\096\096692.mp3,data\lyrics\Melissa Laveaux - Postman _96692_.txt,genius
61679,Frågan,Duellen,Pop,data\fma_small\fma_small\061\061679.mp3,nan,
49072,266 Chippendale 140706,Justice Yeldham,Experimental,data\fma_small\fma_small\049\049072.mp3,nan,
4013,Ravens,Nalle,Folk,data\fma_small\fma_small\004\004013.mp3,data\lyrics\Nalle - Ravens _4013_.txt,genius
37538,Latin Electronico,The Superfools,Experimental,data\fma_small\fma_small\037\037538.mp3,nan,
47198,Indian Lullaby,Asian Women on the Telephone,Experimental,data\fma_small\fma_small\047\047198.mp3,nan,
72738,12 - Tumble to the grass below,Expwy,Rock,data\fma_small\fma_small\072\072738.mp3,nan,
13218,Perdon,Sebastian Kramer,Pop,data\fma_small\fma_small\013\013218.mp3,data\lyrics\Sebastian Kramer - Perdon _13218_.txt,genius
52579,Dance Track (Instrumental),The Honorable Sleaze,Hip-Hop,data\fma_small\fma_small\052\052579.mp3,nan,
118498,10,Isaac Silk and Tennessee Mowrey,Experimental,data\fma_small\fma_small\118\118498.mp3,nan,
1197,My Burning,Mount Eerie,Folk,data\fma_small\fma_small\001\001197.mp3,data\lyrics\Mount Eerie - My Burning _1197_.txt,genius
109902,Arise,Debby Schwartz,Folk,data\fma_small\fma_small\109\109902.mp3,nan,
75304,goodnight love,Lazer Boy,Folk,data\fma_small\fma_small\075\075304.mp3,nan,
54064,Russian Dance,Yair Yona,Folk,data\fma_small\fma_small\054\054064.mp3,nan,
37730,Sometimes Words,Bardo Pond,Rock,data\fma_small\fma_small\037\037730.mp3,data\lyrics\Bardo Pond - Sometimes Words _37730_.txt,genius
87362,Unless,Nisi Period,Rock,data\fma_small\fma_small\087\087362.mp3,nan,
47868,All To Order,Zachary Cale,Folk,data\fma_small\fma_small\047\047868.mp3,nan,
85968,Meet Me,Seaven Teares,Folk,data\fma_small\fma_small\085\085968.mp3,data\lyrics\Seaven Teares - Meet Me _85968_.txt,genius
86417,The Destroyer (Parts 1 and 2),One Master,Rock,data\fma_small\fma_small\086\086417.mp3,data\lyrics\One Master - The Destroyer _86417_.txt,genius
71620,09 Metal,NanowaR,Rock,data\fma_small\fma_small\071\071620.mp3,nan,
84141,1956 Cocktail Party/ Suburban Architecture,Electric Mirrors,Experimental,data\fma_small\fma_small\084\084141.mp3,nan,
106566,Mouse Trap,Apache Tomcat,Rock,data\fma_small\fma_small\106\106566.mp3,nan,
144466,Co-Creators (Instrumental),Nick Jaina,Folk,data\fma_small\fma_small\144\144466.mp3,nan,
150064,Absinthe,Finn Anderson,Folk,data\fma_small\fma_small\150\150064.mp3,nan,
6440,Rampage,EPMD,Hip-Hop,data\fma_small\fma_small\006\006440.mp3,data\lyrics\EPMD - Rampage _6440_.txt,genius
27258,The Divine Invasion,P.G. Six,Folk,data\fma_small\fma_small\027\027258.mp3,nan,
147022,The Menu,The Impossebulls,Hip-Hop,data\fma_small\fma_small\147\147022.mp3,nan,
121987,Good For You (Piano Phase),Matt Riggen Quintet,Experimental,data\fma_small\fma_small\121\121987.mp3,nan,
144180,Pulso (Por Stray),Pulso,Hip-Hop,data\fma_small\fma_small\144\144180.mp3,data\lyrics\Pulso - Pulso _144180_.txt,genius
48042,Morning Sun,Delphine Dora,Experimental,data\fma_small\fma_small\048\048042.mp3,nan,
108774,Bloc Party (Instrumental),Cheese N Pot-C,Hip-Hop,data\fma_small\fma_small\108\108774.mp3,nan,
43899,04 The Duo ft DJ BrerRabbit - 70s Comic Interlude Pt.2,The Duo,Hip-Hop,data\fma_small\fma_small\043\043899.mp3,nan,
123974,Everything New (2015),BenJamin Banger,Hip-Hop,data\fma_small\fma_small\123\123974.mp3,nan,
100799,Child Was a Born,Margina,Rock,data\fma_small\fma_small\100\100799.mp3,nan,
126055,Temporal Parallax,Dolores Catherino,Experimental,data\fma_small\fma_small\126\126055.mp3,nan,
119725,il vecchio francesco,manuel gordiani,Folk,data\fma_small\fma_small\119\119725.mp3,nan,
134486,Love&Heartbreak,Squire Tuck,Pop,data\fma_small\fma_small\134\134486.mp3,nan,
106457,l arrivee,Titan,Folk,data\fma_small\fma_small\106\106457.mp3,nan,
65619,BlackBox Red at Vondelbunker,BlackBox Red,Rock,data\fma_small\fma_small\065\065619.mp3,nan,
129439,The Hole In Your Heart,Bridget St John,Folk,data\fma_small\fma_small\129\129439.mp3,nan,
44779,Monsters,Giovanni Cipolla,Experimental,data\fma_small\fma_small\044\044779.mp3,data\lyrics\Giovanni Cipolla - Monsters _44779_.txt,genius
35544,Facing the Sea,Garmisch,Pop,data\fma_small\fma_small\035\035544.mp3,data\lyrics\Garmisch - Facing the Sea _35544_.txt,genius
55290,River of Hope,The Kyoto Connection,Pop,data\fma_small\fma_small\055\055290.mp3,nan,
25124,Bridge Jumping,Bombay Laughing Club,Pop,data\fma_small\fma_small\025\025124.mp3,nan,
12489,'Preese 'Preese,Big Blood,Folk,data\fma_small\fma_small\012\012489.mp3,nan,
84159,A Shine To It,Laura Stevenson and the Cans,Folk,data\fma_small\fma_small\084\084159.mp3,data\lyrics\Laura Stevenson and the Cans - A Shine To It _84159_.txt,genius
99438,Drugs In It,Atlantic Thrills,Rock,data\fma_small\fma_small\099\099438.mp3,nan,
14391,Freeze,Clan Destined,Hip-Hop,data\fma_small\fma_small\014\014391.mp3,nan,
140872,Moon Over Chinatown,Sylvie Simmons,Folk,data\fma_small\fma_small\140\140872.mp3,nan,
1544,Song of The Stations,Samara Lubelski,Folk,data\fma_small\fma_small\001\001544.mp3,nan,
110775,Volume (Video Edit),The Impossebulls,Hip-Hop,data\fma_small\fma_small\110\110775.mp3,nan,
121976,Every Day is a Celebration,Zatan,Experimental,data\fma_small\fma_small\121\121976.mp3,nan,
49061,Track 03,Justice Yeldham,Experimental,data\fma_small\fma_small\049\049061.mp3,nan,
12390,Varal,Pipo Pegoraro,Pop,data\fma_small\fma_small\012\012390.mp3,nan,
114399,Origin l,Scott Holmes,Rock,data\fma_small\fma_small\114\114399.mp3,nan,
84144,Good Night/ Sleep,Electric Mirrors,Experimental,data\fma_small\fma_small\084\084144.mp3,nan,
34167,WFMU Freestyle,Blitz The Ambassador,Hip-Hop,data\fma_small\fma_small\034\034167.mp3,nan,
38557,Surfing With My 2 Little Brothers,Party People in a Can,Rock,data\fma_small\fma_small\038\038557.mp3,nan,
104065,Despreocupar,Boogarins,Pop,data\fma_small\fma_small\104\104065.mp3,data\lyrics\Boogarins - Despreocupar _104065_.txt,genius
83790,Падший мир,Brutal Whiskers,Rock,data\fma_small\fma_small\083\083790.mp3,nan,
113031,Red Weed ft. DJ Swiss Cheez,One S.P.,Hip-Hop,data\fma_small\fma_small\113\113031.mp3,nan,
75745,Winding Road,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075745.mp3,nan,
91160,Invaders From Within,Monroeville Music Center,Pop,data\fma_small\fma_small\091\091160.mp3,nan,
106569,Stormy Moods Orchestra,Apache Tomcat,Rock,data\fma_small\fma_small\106\106569.mp3,nan,
120111,Bicycle Fascism,Erick Gallun & Chris Stecker (Brain Science),Pop,data\fma_small\fma_small\120\120111.mp3,nan,
137990,L'amour ailleurs,Unique Comme Tout le Monde,Folk,data\fma_small\fma_small\137\137990.mp3,nan,
75927,Bullit,Tricky Diesel,Hip-Hop,data\fma_small\fma_small\075\075927.mp3,nan,
148535,Boombap,Cityzens Were Here,Folk,data\fma_small\fma_small\148\148535.mp3,nan,
58221,Kick Back,Sick of Sarah,Rock,data\fma_small\fma_small\058\058221.mp3,data\lyrics\Sick of Sarah - Kick Back _58221_.txt,genius
72782,Jack Did It Again,Tha Silent Partner,Hip-Hop,data\fma_small\fma_small\072\072782.mp3,nan,
142528,Aurora,The Bribe and the Mockery,Folk,data\fma_small\fma_small\142\142528.mp3,nan,
107659,80s Action Movie,Tony Gage,Rock,data\fma_small\fma_small\107\107659.mp3,nan,
73587,Listening,James Beaudreau,Folk,data\fma_small\fma_small\073\073587.mp3,nan,
110259,In Tune (J. Glaze Remix),Kellee Maize & J. Glaze Productions,Hip-Hop,data\fma_small\fma_small\110\110259.mp3,nan,
135365,Drowning Mud,Lamprey,Rock,data\fma_small\fma_small\135\135365.mp3,nan,
78516,Rashad & Confidence-The City (No Contest Mix),The Custodian of Records,Hip-Hop,data\fma_small\fma_small\078\078516.mp3,nan,
132789,Urinating on Myself,Gardenella,Pop,data\fma_small\fma_small\132\132789.mp3,nan,
10458,Highway,Uke of Spaces Corners,Folk,data\fma_small\fma_small\010\010458.mp3,nan,
127623,Space Kreuzfahrt,Music for Rabbits,Pop,data\fma_small\fma_small\127\127623.mp3,nan,
23172,Octopussy,Juanitos,Rock,data\fma_small\fma_small\023\023172.mp3,nan,
87190,I Hear Trumpets,Eric & Magill,Pop,data\fma_small\fma_small\087\087190.mp3,nan,
100958,The Remedy,DJ Def Chad,Hip-Hop,data\fma_small\fma_small\100\100958.mp3,nan,
126505,Anaximander Fragment,Anthony Donovan,Experimental,data\fma_small\fma_small\126\126505.mp3,nan,
22477,Monkeystage,Ergo Phizmiz,Pop,data\fma_small\fma_small\022\022477.mp3,nan,
138015,Come Undone,Pierce,Folk,data\fma_small\fma_small\138\138015.mp3,nan,
117884,Green Skull,Connections,Rock,data\fma_small\fma_small\117\117884.mp3,nan,
17500,"X Man (Featuring Zack S. Byer, Dabbla, Cobes & Aynzli Jones)",Formula,Hip-Hop,data\fma_small\fma_small\017\017500.mp3,data\lyrics\Formula - X Man _17500_.txt,genius
44851,Field Piano 4,Sunslide,Experimental,data\fma_small\fma_small\044\044851.mp3,nan,
140043,Miss You Miss Mew,The Blessed Cassettes,Rock,data\fma_small\fma_small\140\140043.mp3,nan,
122498,"""Ibuki""",Madoka Ogitani,Pop,data\fma_small\fma_small\122\122498.mp3,nan,
137632,Mr. Yawning Infinity Chasm/SuperInfinity,The Sun Through A Telescope,Rock,data\fma_small\fma_small\137\137632.mp3,nan,
143318,Hundred Years in Helheim,Tri-Tachyon,Rock,data\fma_small\fma_small\143\143318.mp3,nan,
61820,THRASHMETAL,Ed Saad,Rock,data\fma_small\fma_small\061\061820.mp3,nan,
117846,C,The Basic Income Earth Network and Ruben D'Hers,Experimental,data\fma_small\fma_small\117\117846.mp3,nan,
129622,no title,Molestia Auricularum,Experimental,data\fma_small\fma_small\129\129622.mp3,nan,
145705,When You Came They Were Clapping (Donnie Ozone Remix) (Additional Vocals by Kara Square),Maxwell Powers,Pop,data\fma_small\fma_small\145\145705.mp3,nan,
11239,hamar 261005,Justice Yeldham,Experimental,data\fma_small\fma_small\011\011239.mp3,nan,
73573,Devotional,James Beaudreau,Folk,data\fma_small\fma_small\073\073573.mp3,nan,
11803,D'Evils 2008,Talib Kweli,Hip-Hop,data\fma_small\fma_small\011\011803.mp3,nan,
86634,We Are Canucks,David Blair,Pop,data\fma_small\fma_small\086\086634.mp3,nan,
67010,The Spirits Theme,Kid Flicks,Pop,data\fma_small\fma_small\067\067010.mp3,nan,
10673,Head Down,Nine Inch Nails,Rock,data\fma_small\fma_small\010\010673.mp3,data\lyrics\Nine Inch Nails - Head Down _10673_.txt,genius
21672,Bad Love,Guidance Counselor,Pop,data\fma_small\fma_small\021\021672.mp3,nan,
142361,Bad Cop,The Impossebulls,Hip-Hop,data\fma_small\fma_small\142\142361.mp3,nan,
11862,05 A-Trak &amp; Lupe Fiasco feat. 6th Sense - Me &amp; My Sneakers.mp3,6th Sense &amp; Mick Boogie,Hip-Hop,data\fma_small\fma_small\011\011862.mp3,nan,
125188,Be Free,Derek Clegg,Folk,data\fma_small\fma_small\125\125188.mp3,nan,
89212,Side A,Nat Roe,Experimental,data\fma_small\fma_small\089\089212.mp3,nan,
11200,Berlin Lights (Finistere),March Rosetta,Pop,data\fma_small\fma_small\011\011200.mp3,nan,
148186,Friends Of Mine,Josh Armistead,Folk,data\fma_small\fma_small\148\148186.mp3,nan,
36560,09 jungle,Manuel J Grotesk,Pop,data\fma_small\fma_small\036\036560.mp3,nan,
137627,I Die Smiling,The Sun Through A Telescope,Rock,data\fma_small\fma_small\137\137627.mp3,nan,
142402,Collapse,Sioum,Rock,data\fma_small\fma_small\142\142402.mp3,nan,
23329,Sexual Vulnurability,Tony Conrad,Experimental,data\fma_small\fma_small\023\023329.mp3,nan,
118891,This Little Light of Mine,Pepper Coat,Folk,data\fma_small\fma_small\118\118891.mp3,nan,
7554,Seventh Movement,Z'EV,Experimental,data\fma_small\fma_small\007\007554.mp3,nan,
73469,Ignored (Acapella),Liam Stewart,Pop,data\fma_small\fma_small\073\073469.mp3,nan,
98578,B.N.S. Ft. Huey Mack (Prod. GM3),Hi-Rez,Hip-Hop,data\fma_small\fma_small\098\098578.mp3,data\lyrics\Hi-Rez - B.N.S. Ft. Huey Mack _98578_.txt,genius
132790,She,Gardenella,Pop,data\fma_small\fma_small\132\132790.mp3,nan,
88864,Insomnia,Josh Woodward,Folk,data\fma_small\fma_small\088\088864.mp3,data\lyrics\Josh Woodward - Insomnia _88864_.txt,genius
69761,Animal Masks,Plusplus,Folk,data\fma_small\fma_small\069\069761.mp3,nan,
145607,The Dawn,The One They Fear,Rock,data\fma_small\fma_small\145\145607.mp3,data\lyrics\The One They Fear - The Dawn _145607_.txt,genius
51333,Afternoon Tea,Boca Chica,Folk,data\fma_small\fma_small\051\051333.mp3,nan,
33459,Cherry Cherry,Unrest,Rock,data\fma_small\fma_small\033\033459.mp3,data\lyrics\Unrest - Cherry Cherry _33459_.txt,genius
145606,SELF EXPLORER,North Cape Lights,Rock,data\fma_small\fma_small\145\145606.mp3,nan,
130709,Silly Guy,Jimmy & The Threats,Hip-Hop,data\fma_small\fma_small\130\130709.mp3,nan,
74302,The Trollenberg Terror,The Fucked Up Beat,Experimental,data\fma_small\fma_small\074\074302.mp3,nan,
92539,Honey Bee,Andrea Tomasi,Folk,data\fma_small\fma_small\092\092539.mp3,nan,
57820,"Four, Floss, Five, Six",Blue Ducks,Hip-Hop,data\fma_small\fma_small\057\057820.mp3,nan,
29971,wild tape,Amy Sayer,Folk,data\fma_small\fma_small\029\029971.mp3,nan,
9307,Racing Past the Zenith,Kitty Kadoogal,Experimental,data\fma_small\fma_small\009\009307.mp3,nan,
127532,No Brain,Space Monkey Death Sequence,Experimental,data\fma_small\fma_small\127\127532.mp3,nan,
11788,"2-0-0-9 Instrumental     {The Kid Daytona, 6th Sense, Outasight, Harlem's Cash}",6th Sense,Hip-Hop,data\fma_small\fma_small\011\011788.mp3,nan,
149103,Explosions,Coco Morier,Pop,data\fma_small\fma_small\149\149103.mp3,data\lyrics\Coco Morier - Explosions _149103_.txt,genius
82778,Bad Business,The Impossebulls,Hip-Hop,data\fma_small\fma_small\082\082778.mp3,nan,
148607,The Prisoner,Red Crickets,Pop,data\fma_small\fma_small\148\148607.mp3,nan,
136928,Micro Black Death,Resonancedj,Experimental,data\fma_small\fma_small\136\136928.mp3,nan,
29740,The Jagables,Kazoo Funk Orchestra,Experimental,data\fma_small\fma_small\029\029740.mp3,nan,
203,Song For R,Ed Askew,Folk,data\fma_small\fma_small\000\000203.mp3,nan,
67332,Island Pop,Drama for Yamaha,Pop,data\fma_small\fma_small\067\067332.mp3,nan,
110546,Two Maps And A Live Shot,High Times,Rock,data\fma_small\fma_small\110\110546.mp3,nan,
11333,Instrumental,Gen Ken Montgomery,Experimental,data\fma_small\fma_small\011\011333.mp3,nan,
5268,3 Rocks Blessed,Dälek,Hip-Hop,data\fma_small\fma_small\005\005268.mp3,nan,
9550,Slippershell,Kristin Hersh,Rock,data\fma_small\fma_small\009\009550.mp3,data\lyrics\Kristin Hersh - Slippershell _9550_.txt,genius
27805,Both Eyes Closed (ft. Panu Moon),State Shirt,Pop,data\fma_small\fma_small\027\027805.mp3,nan,
9155,Tossypot,Peeled Hearts Paste,Experimental,data\fma_small\fma_small\009\009155.mp3,nan,
155066,Roy,JBlanked,Hip-Hop,data\fma_small\fma_small\155\155066.mp3,nan,
95250,Sweet Elizabeth,Valley Lodge,Rock,data\fma_small\fma_small\095\095250.mp3,data\lyrics\Valley Lodge - Sweet Elizabeth _95250_.txt,genius
94449,Chapelle Intro,Tha Silent Partner,Hip-Hop,data\fma_small\fma_small\094\094449.mp3,nan,
138207,Dancing the light,23 And Beyond The Infinite,Rock,data\fma_small\fma_small\138\138207.mp3,nan,
109446,Weary Blues,Stephen Bartolomei,Folk,data\fma_small\fma_small\109\109446.mp3,nan,
120150,Old Long Sin,The Slate Pipe Banjo Draggers,Experimental,data\fma_small\fma_small\120\120150.mp3,nan,
5879,Rock and Tree,Bob Wiseman,Folk,data\fma_small\fma_small\005\005879.mp3,nan,
66058,Superhero Style,Ivana XL,Folk,data\fma_small\fma_small\066\066058.mp3,nan,
21400,Un Don D'ovules Porteur De Vie,Montag,Pop,data\fma_small\fma_small\021\021400.mp3,nan,
114408,Feather,Scott Holmes,Rock,data\fma_small\fma_small\114\114408.mp3,nan,
58474,R.I.P please Bob,Plushgoolash,Pop,data\fma_small\fma_small\058\058474.mp3,nan,
145707,Godspeed,Maxwell Powers,Pop,data\fma_small\fma_small\145\145707.mp3,nan,
32325,Krime,Plushgoolash,Pop,data\fma_small\fma_small\032\032325.mp3,nan,
148289,Luka Fisher,LoveyDove,Pop,data\fma_small\fma_small\148\148289.mp3,nan,
75386,Mothership,Kellee Maize,Hip-Hop,data\fma_small\fma_small\075\075386.mp3,data\lyrics\Kellee Maize - Mothership _75386_.txt,genius
95912,blood fart,Suicidal Rap Orgy,Hip-Hop,data\fma_small\fma_small\095\095912.mp3,nan,
108059,An American story,Radioactive Sparrow,Experimental,data\fma_small\fma_small\108\108059.mp3,nan,
6517,Stars,Sakura Madams,Rock,data\fma_small\fma_small\006\006517.mp3,nan,
110980,Time Forward,Antethic,Rock,data\fma_small\fma_small\110\110980.mp3,nan,
111982,Eat Your Heart Out,Chat Logs,Rock,data\fma_small\fma_small\111\111982.mp3,nan,
122683,L'intermede,Salmo,Rock,data\fma_small\fma_small\122\122683.mp3,nan,
114404,Colossal Stillness,Scott Holmes,Rock,data\fma_small\fma_small\114\114404.mp3,nan,
71884,"If I Am Mad, It Is Mercy",The Unnameable,Experimental,data\fma_small\fma_small\071\071884.mp3,nan,
73468,Ignored (Instrumental),Liam Stewart,Pop,data\fma_small\fma_small\073\073468.mp3,nan,
87324,Harmony To My Heartbeat,Sally Seltmann,Pop,data\fma_small\fma_small\087\087324.mp3,data\lyrics\Sally Seltmann - Harmony To My Heartbeat _87324_.txt,genius
61491,Burn,Room For A Ghost,Rock,data\fma_small\fma_small\061\061491.mp3,nan,
51273,Imperfections,Radioseven,Pop,data\fma_small\fma_small\051\051273.mp3,nan,
52861,For Jojo Takayanagi,Ilya Monosov,Experimental,data\fma_small\fma_small\052\052861.mp3,nan,
57435,Way Beyond the Logic of Odds by Decade in Exile,Decade in Exile,Pop,data\fma_small\fma_small\057\057435.mp3,nan,
144546,Lantern (Acoustic),Wildlight,Folk,data\fma_small\fma_small\144\144546.mp3,data\lyrics\Wildlight - Lantern _144546_.txt,genius
83438,Sweetheart What Have You Done To Us,Keaton Henson,Folk,data\fma_small\fma_small\083\083438.mp3,data\lyrics\Keaton Henson - Sweetheart What Have You Done To Us _83438_.txt,genius
110711,Fumi Distanti,Chris Silver T and Mauro Sambo,Experimental,data\fma_small\fma_small\110\110711.mp3,nan,
44853,Field Piano 6,Sunslide,Experimental,data\fma_small\fma_small\044\044853.mp3,nan,
71722,Cast Your Ship Upon Rain,Aran Ruth,Folk,data\fma_small\fma_small\071\071722.mp3,nan,
123968,Michael Van Allen,BenJamin Banger,Hip-Hop,data\fma_small\fma_small\123\123968.mp3,data\lyrics\BenJamin Banger - Michael Van Allen _123968_.txt,genius
132455,Answers,Ava Zandieh,Folk,data\fma_small\fma_small\132\132455.mp3,nan,
73170,Greensleeves,Howie Mitchell & Charlotte Williams,Folk,data\fma_small\fma_small\073\073170.mp3,nan,
1083,Feasting on Energy,Magic Lantern,Experimental,data\fma_small\fma_small\001\001083.mp3,nan,
137212,1984,Punk Rock Opera,Rock,data\fma_small\fma_small\137\137212.mp3,data\lyrics\Punk Rock Opera - 1984 _137212_.txt,genius
112065,She,Still Pluto,Rock,data\fma_small\fma_small\112\112065.mp3,nan,
11776,"The Proposal Instrumental     {Jelani, 6th Sense, Wildabeast}",6th Sense,Hip-Hop,data\fma_small\fma_small\011\011776.mp3,nan,
12146,Kokoro (I Fall To Pieces),The Slants,Pop,data\fma_small\fma_small\012\012146.mp3,data\lyrics\The Slants - Kokoro _12146_.txt,genius
27549,Rat and Cat,Frau,Pop,data\fma_small\fma_small\027\027549.mp3,data\lyrics\Frau - Rat and Cat _27549_.txt,genius
61453,Les Insectes,Alaclair Ensemble,Hip-Hop,data\fma_small\fma_small\061\061453.mp3,data\lyrics\Alaclair Ensemble - Les Insectes _61453_.txt,genius
136709,Surf Poem pt.2,Tojamura 7,Rock,data\fma_small\fma_small\136\136709.mp3,nan,
120189,Rock'n Roll Boy,Chenard Walcker,Pop,data\fma_small\fma_small\120\120189.mp3,nan,
111579,ready for the tomatoes,Jarby Mc Coy,Experimental,data\fma_small\fma_small\111\111579.mp3,nan,
82464,Not Too Soon,Throwing Muses,Rock,data\fma_small\fma_small\082\082464.mp3,data\lyrics\Throwing Muses - Not Too Soon _82464_.txt,genius
47471,Weed Wolf,Elks,Rock,data\fma_small\fma_small\047\047471.mp3,nan,
43866,contemplate jat,Katrah-Quey,Hip-Hop,data\fma_small\fma_small\043\043866.mp3,nan,
146716,"Extraordinary League of HipHop Dads (Featuring Headsnack, Brash, Phashara & Venomous 2000)",ILLUS & ICBM,Hip-Hop,data\fma_small\fma_small\146\146716.mp3,nan,
108808,The Trap,D3Zs,Hip-Hop,data\fma_small\fma_small\108\108808.mp3,data\lyrics\D3Zs - The Trap _108808_.txt,genius
9513,Cold Water,Old Time Relijun,Rock,data\fma_small\fma_small\009\009513.mp3,nan,
129051,Whole Lot Of Louvre,Total Unicorn,Pop,data\fma_small\fma_small\129\129051.mp3,nan,
137900,Far Gone (Acoustic) featuring DJ Def Chad,C-Doc,Hip-Hop,data\fma_small\fma_small\137\137900.mp3,nan,
76437,Southside,Misay Day,Folk,data\fma_small\fma_small\076\076437.mp3,nan,
8357,Promocja Belkot radio commercial,Free Matter for the Blind,Experimental,data\fma_small\fma_small\008\008357.mp3,nan,
63456,Away pt. II,Big Blood,Folk,data\fma_small\fma_small\063\063456.mp3,nan,
10806,Glowing Pavements,Lesbian Afternoon,Pop,data\fma_small\fma_small\010\010806.mp3,nan,
114430,Warming Days,Patrick Lee,Rock,data\fma_small\fma_small\114\114430.mp3,nan,
133780,We Know Time,Nic Falcon,Folk,data\fma_small\fma_small\133\133780.mp3,nan,
3598,Little Eyes,Ed Askew,Folk,data\fma_small\fma_small\003\003598.mp3,nan,
133781,Holiday,Nic Falcon,Folk,data\fma_small\fma_small\133\133781.mp3,nan,
56274,No Fun,Orca Team,Pop,data\fma_small\fma_small\056\056274.mp3,nan,
54942,Brilliant Brightness,Dolorvotre,Rock,data\fma_small\fma_small\054\054942.mp3,nan,
93716,Let Me Go,The Chapin Sisters,Folk,data\fma_small\fma_small\093\093716.mp3,nan,
57658,I'm an Animal,Shark?,Rock,data\fma_small\fma_small\057\057658.mp3,data\lyrics\Shark_ - I_m an Animal _57658_.txt,genius
6439,Crossover,EPMD,Hip-Hop,data\fma_small\fma_small\006\006439.mp3,data\lyrics\EPMD - Crossover _6439_.txt,genius
64856,Cloud Fight 2,Monroeville Music Center,Experimental,data\fma_small\fma_small\064\064856.mp3,nan,
3537,We'll Never Dream Again,Cryptacize,Pop,data\fma_small\fma_small\003\003537.mp3,data\lyrics\Cryptacize - We_ll Never Dream Again _3537_.txt,genius
