track_id,title,artist,genre,audio_path,lyrics_path,lyrics_source
1195,With My Hands Out,Mount Eerie,Folk,data\fma_small\fma_small\001\001195.mp3,data\lyrics\Mount Eerie - With My Hands Out _1195_.txt,genius
5264,Classical Homicide,Dälek,Hip-Hop,data\fma_small\fma_small\005\005264.mp3,data\lyrics\Dälek - Classical Homicide _5264_.txt,genius
64093,sweet talking,Alcove,Experimental,data\fma_small\fma_small\064\064093.mp3,data\lyrics\Alcove - sweet talking _64093_.txt,genius
109972,X,Phemale,Pop,data\fma_small\fma_small\109\109972.mp3,data\lyrics\Phemale - X _109972_.txt,genius
52945,"In Your Lair, Bear",Marissa Nadler,Folk,data\fma_small\fma_small\052\052945.mp3,data\lyrics\Marissa Nadler - In Your Lair_ Bear _52945_.txt,genius
108297,Battles,Celebration,Rock,data\fma_small\fma_small\108\108297.mp3,data\lyrics\Celebration - Battles _108297_.txt,genius
41192,Storms That Breed,Weyes Blood,Folk,data\fma_small\fma_small\041\041192.mp3,data\lyrics\Weyes Blood - Storms That Breed _41192_.txt,genius
71244,Obrigado (feat. Dino),Dengaz,Hip-Hop,data\fma_small\fma_small\071\071244.mp3,data\lyrics\Dengaz - Obrigado _71244_.txt,genius
69182,Flying,Samoln,Pop,data\fma_small\fma_small\069\069182.mp3,data\lyrics\Samoln - Flying _69182_.txt,genius
97585,Loose Change,Olivia Chaney,Folk,data\fma_small\fma_small\097\097585.mp3,data\lyrics\Olivia Chaney - Loose Change _97585_.txt,genius
33538,Roka,Calexico,Rock,data\fma_small\fma_small\033\033538.mp3,data\lyrics\Calexico - Roka _33538_.txt,genius
108461,Physics Is Our Business,Miracles of Modern Science,Pop,data\fma_small\fma_small\108\108461.mp3,data\lyrics\Miracles of Modern Science - Physics Is Our Business _108461_.txt,genius
4684,Eyes to Form Shadows,Dälek,Hip-Hop,data\fma_small\fma_small\004\004684.mp3,data\lyrics\Dälek - Eyes to Form Shadows _4684_.txt,genius
88892,The Vagabond (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088892.mp3,data\lyrics\Josh Woodward - The Vagabond _88892_.txt,genius
4037,Oh! Mighty Engine,Neil Halstead,Folk,data\fma_small\fma_small\004\004037.mp3,data\lyrics\Neil Halstead - Oh_ Mighty Engine _4037_.txt,genius
70426,Candy City,Supercute,Pop,data\fma_small\fma_small\070\070426.mp3,data\lyrics\Supercute - Candy City _70426_.txt,genius
74945,Morning Light,Mate,Pop,data\fma_small\fma_small\074\074945.mp3,data\lyrics\Mate - Morning Light _74945_.txt,genius
10669,"1,000,000",Nine Inch Nails,Rock,data\fma_small\fma_small\010\010669.mp3,data\lyrics\Nine Inch Nails - 1_000_000 _10669_.txt,genius
95915,The Penis Lord,Suicidal Rap Orgy,Hip-Hop,data\fma_small\fma_small\095\095915.mp3,data\lyrics\Suicidal Rap Orgy - The Penis Lord _95915_.txt,genius
32001,Ginger,Twin Sister,Rock,data\fma_small\fma_small\032\032001.mp3,data\lyrics\Twin Sister - Ginger _32001_.txt,genius
98617,Mad Men,KINGS OF THE CITY,Hip-Hop,data\fma_small\fma_small\098\098617.mp3,data\lyrics\KINGS OF THE CITY - Mad Men _98617_.txt,genius
88858,The Vagabond,Josh Woodward,Folk,data\fma_small\fma_small\088\088858.mp3,data\lyrics\Josh Woodward - The Vagabond _88858_.txt,genius
54236,Thinking About You,Ivy,Pop,data\fma_small\fma_small\054\054236.mp3,data\lyrics\Ivy - Thinking About You _54236_.txt,genius
3910,Kodak Ghosts,Michael Chapman,Folk,data\fma_small\fma_small\003\003910.mp3,data\lyrics\Michael Chapman - Kodak Ghosts _3910_.txt,genius
83507,Betsy On The Roof,Julia Holter,Pop,data\fma_small\fma_small\083\083507.mp3,data\lyrics\Julia Holter - Betsy On The Roof _83507_.txt,genius
90652,A Lament,Wreck and Reference,Rock,data\fma_small\fma_small\090\090652.mp3,data\lyrics\Wreck and Reference - A Lament _90652_.txt,genius
88848,Gravity,Josh Woodward,Folk,data\fma_small\fma_small\088\088848.mp3,data\lyrics\Josh Woodward - Gravity _88848_.txt,genius
115944,Threnody,Myriam Gendron,Folk,data\fma_small\fma_small\115\115944.mp3,data\lyrics\Myriam Gendron - Threnody _115944_.txt,genius
113036,The Drop (Gung Who Version),Tickle,Hip-Hop,data\fma_small\fma_small\113\113036.mp3,data\lyrics\Tickle - The Drop _113036_.txt,genius
14743,Vicky's Box,Throwing Muses,Rock,data\fma_small\fma_small\014\014743.mp3,data\lyrics\Throwing Muses - Vicky_s Box _14743_.txt,genius
97587,Blessed Instant,Olivia Chaney,Folk,data\fma_small\fma_small\097\097587.mp3,data\lyrics\Olivia Chaney - Blessed Instant _97587_.txt,genius
88873,Cien Volando (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088873.mp3,data\lyrics\Josh Woodward - Cien Volando _88873_.txt,genius
131016,Zombies,Pot-C,Hip-Hop,data\fma_small\fma_small\131\131016.mp3,data\lyrics\Pot-C - Zombies _131016_.txt,genius
14736,Hazing,Throwing Muses,Rock,data\fma_small\fma_small\014\014736.mp3,data\lyrics\Throwing Muses - Hazing _14736_.txt,genius
55122,Trace de break,Alaclair Ensemble,Hip-Hop,data\fma_small\fma_small\055\055122.mp3,data\lyrics\Alaclair Ensemble - Trace de break _55122_.txt,genius
98584,Relax (Prod. Joel Johnston),Hi-Rez,Hip-Hop,data\fma_small\fma_small\098\098584.mp3,data\lyrics\Hi-Rez - Relax _98584_.txt,genius
98622,The Devil,KINGS OF THE CITY,Hip-Hop,data\fma_small\fma_small\098\098622.mp3,data\lyrics\KINGS OF THE CITY - The Devil _98622_.txt,genius
103800,Game,DJ Def Chad,Hip-Hop,data\fma_small\fma_small\103\103800.mp3,data\lyrics\DJ Def Chad - Game _103800_.txt,genius
17735,Ecstatic Rite,Liturgy,Rock,data\fma_small\fma_small\017\017735.mp3,data\lyrics\Liturgy - Ecstatic Rite _17735_.txt,genius
62749,Heartbreaker,Jahzzar,Pop,data\fma_small\fma_small\062\062749.mp3,data\lyrics\Jahzzar - Heartbreaker _62749_.txt,genius
144181,Estalo os Dedos,Pulso,Hip-Hop,data\fma_small\fma_small\144\144181.mp3,data\lyrics\Pulso - Estalo os Dedos _144181_.txt,genius
98623,Dust at the Heel of Horror,KINGS OF THE CITY,Hip-Hop,data\fma_small\fma_small\098\098623.mp3,data\lyrics\KINGS OF THE CITY - Dust at the Heel of Horror _98623_.txt,genius
85973,Thin Veil,Seaven Teares,Folk,data\fma_small\fma_small\085\085973.mp3,data\lyrics\Seaven Teares - Thin Veil _85973_.txt,genius
2012,The White Mice,White Mice,Experimental,data\fma_small\fma_small\002\002012.mp3,data\lyrics\White Mice - The White Mice _2012_.txt,genius
107391,Mort! Mort! Mort!,Aussitôt Mort / MORT MORT MORT,Rock,data\fma_small\fma_small\107\107391.mp3,data\lyrics\Aussitôt Mort _ MORT MORT MORT - Mort_ Mort_ Mort_ _107391_.txt,genius
11264,My Fair Lady,David Byrne,Rock,data\fma_small\fma_small\011\011264.mp3,data\lyrics\David Byrne - My Fair Lady _11264_.txt,genius
71230,Kamikaze,J-K,Hip-Hop,data\fma_small\fma_small\071\071230.mp3,data\lyrics\J-K - Kamikaze _71230_.txt,genius
98585,Lost In Time (Intro) (Prod. by Instinctz Beats),Hi-Rez,Hip-Hop,data\fma_small\fma_small\098\098585.mp3,data\lyrics\Hi-Rez - Lost In Time _98585_.txt,genius
14740,Tar Kissers,Throwing Muses,Rock,data\fma_small\fma_small\014\014740.mp3,data\lyrics\Throwing Muses - Tar Kissers _14740_.txt,genius
138040,Seventeen,Massage,Pop,data\fma_small\fma_small\138\138040.mp3,data\lyrics\Massage - Seventeen _138040_.txt,genius
154413,Do Easy,Tasseomancy,Pop,data\fma_small\fma_small\154\154413.mp3,data\lyrics\Tasseomancy - Do Easy _154413_.txt,genius
127722,Aus,Andreas Woiger,Folk,data\fma_small\fma_small\127\127722.mp3,data\lyrics\Andreas Woiger - Aus _127722_.txt,genius
10672,Echoplex,Nine Inch Nails,Rock,data\fma_small\fma_small\010\010672.mp3,data\lyrics\Nine Inch Nails - Echoplex _10672_.txt,genius
124186,Bloodgod,Bloodgod,Rock,data\fma_small\fma_small\124\124186.mp3,data\lyrics\Bloodgod - Bloodgod _124186_.txt,genius
142949,Spells,Mrs. Magician,Rock,data\fma_small\fma_small\142\142949.mp3,data\lyrics\Mrs. Magician - Spells _142949_.txt,genius
121869,Sick Of You,The Britemores,Rock,data\fma_small\fma_small\121\121869.mp3,data\lyrics\The Britemores - Sick Of You _121869_.txt,genius
9555,Krait,Kristin Hersh,Rock,data\fma_small\fma_small\009\009555.mp3,data\lyrics\Kristin Hersh - Krait _9555_.txt,genius
37731,Limerick,Bardo Pond,Rock,data\fma_small\fma_small\037\037731.mp3,data\lyrics\Bardo Pond - Limerick _37731_.txt,genius
52951,Alabaster Queen,Marissa Nadler,Folk,data\fma_small\fma_small\052\052951.mp3,data\lyrics\Marissa Nadler - Alabaster Queen _52951_.txt,genius
142088,Stop and go,SK,Hip-Hop,data\fma_small\fma_small\142\142088.mp3,data\lyrics\SK - Stop and go _142088_.txt,genius
90625,Every Song I Sing,Nick Corbo,Folk,data\fma_small\fma_small\090\090625.mp3,data\lyrics\Nick Corbo - Every Song I Sing _90625_.txt,genius
26681,Latino,Disen Gage,Rock,data\fma_small\fma_small\026\026681.mp3,data\lyrics\Disen Gage - Latino _26681_.txt,genius
104010,Winter,Lille,Folk,data\fma_small\fma_small\104\104010.mp3,data\lyrics\Lille - Winter _104010_.txt,genius
98580,I Know (Prod. MVSIC),Hi-Rez,Hip-Hop,data\fma_small\fma_small\098\098580.mp3,data\lyrics\Hi-Rez - I Know _98580_.txt,genius
4782,Thing With a Hook,Half Japanese,Rock,data\fma_small\fma_small\004\004782.mp3,data\lyrics\Half Japanese - Thing With a Hook _4782_.txt,genius
14661,Re: Your Brains,Jonathan Coulton,Folk,data\fma_small\fma_small\014\014661.mp3,data\lyrics\Jonathan Coulton - Re_ Your Brains _14661_.txt,genius
33460,So Sick,Unrest,Rock,data\fma_small\fma_small\033\033460.mp3,data\lyrics\Unrest - So Sick _33460_.txt,genius
10671,Discipline,Nine Inch Nails,Rock,data\fma_small\fma_small\010\010671.mp3,data\lyrics\Nine Inch Nails - Discipline _10671_.txt,genius
107021,FASTLANE (avec Kaytranada),Alaclair Ensemble,Hip-Hop,data\fma_small\fma_small\107\107021.mp3,data\lyrics\Alaclair Ensemble - FASTLANE _107021_.txt,genius
51272,Summer Blood,Work Drugs,Pop,data\fma_small\fma_small\051\051272.mp3,data\lyrics\Work Drugs - Summer Blood _51272_.txt,genius
91934,Hold Fast,Zachary Cale,Folk,data\fma_small\fma_small\091\091934.mp3,data\lyrics\Zachary Cale - Hold Fast _91934_.txt,genius
6854,Lost in Your,Lior,Folk,data\fma_small\fma_small\006\006854.mp3,data\lyrics\Lior - Lost in Your _6854_.txt,genius
122806,bearded,The Carnys,Pop,data\fma_small\fma_small\122\122806.mp3,data\lyrics\The Carnys - bearded _122806_.txt,genius
67760,Rites Wild Theme,Rites Wild,Pop,data\fma_small\fma_small\067\067760.mp3,data\lyrics\Rites Wild - Rites Wild Theme _67760_.txt,genius
97589,La Jardinera,Olivia Chaney,Folk,data\fma_small\fma_small\097\097589.mp3,data\lyrics\Olivia Chaney - La Jardinera _97589_.txt,genius
107028,VIEUX KNOWL (avec Jam),Alaclair Ensemble,Hip-Hop,data\fma_small\fma_small\107\107028.mp3,data\lyrics\Alaclair Ensemble - VIEUX KNOWL _107028_.txt,genius
9560,Fortune,Kristin Hersh,Rock,data\fma_small\fma_small\009\009560.mp3,data\lyrics\Kristin Hersh - Fortune _9560_.txt,genius
78833,Akuma,Stray,Hip-Hop,data\fma_small\fma_small\078\078833.mp3,data\lyrics\Stray - Akuma _78833_.txt,genius
15210,Go Away,Seven,Hip-Hop,data\fma_small\fma_small\015\015210.mp3,data\lyrics\Seven - Go Away _15210_.txt,genius
126400,Terminally in Love With You,Shy Kids,Pop,data\fma_small\fma_small\126\126400.mp3,data\lyrics\Shy Kids - Terminally in Love With You _126400_.txt,genius
4799,I've Got a Love,Harvey Milk,Rock,data\fma_small\fma_small\004\004799.mp3,data\lyrics\Harvey Milk - I_ve Got a Love _4799_.txt,genius
50543,Lazarus,The Men,Rock,data\fma_small\fma_small\050\050543.mp3,data\lyrics\The Men - Lazarus _50543_.txt,genius
98620,Forest of Babylon,KINGS OF THE CITY,Hip-Hop,data\fma_small\fma_small\098\098620.mp3,data\lyrics\KINGS OF THE CITY - Forest of Babylon _98620_.txt,genius
18144,cocktail lady,Funky Terrorist,Pop,data\fma_small\fma_small\018\018144.mp3,data\lyrics\Funky Terrorist - cocktail lady _18144_.txt,genius
66648,Jungle,The Suzan,Pop,data\fma_small\fma_small\066\066648.mp3,data\lyrics\The Suzan - Jungle _66648_.txt,genius
108031,Happy Birthday,Wann,Rock,data\fma_small\fma_small\108\108031.mp3,data\lyrics\Wann - Happy Birthday _108031_.txt,genius
88875,But It Did (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088875.mp3,data\lyrics\Josh Woodward - But It Did _88875_.txt,genius
109349,Pride,intouch,Rock,data\fma_small\fma_small\109\109349.mp3,data\lyrics\intouch - Pride _109349_.txt,genius
71240,One Take (Intro),Dengaz,Hip-Hop,data\fma_small\fma_small\071\071240.mp3,data\lyrics\Dengaz - One Take _71240_.txt,genius
54234,Suspicious,Ivy,Pop,data\fma_small\fma_small\054\054234.mp3,data\lyrics\Ivy - Suspicious _54234_.txt,genius
10,Freeway,Kurt Vile,Pop,data\fma_small\fma_small\000\000010.mp3,data\lyrics\Kurt Vile - Freeway _10_.txt,genius
35539,Oh Oh Oh,Lorenzo's Music,Rock,data\fma_small\fma_small\035\035539.mp3,data\lyrics\Lorenzo_s Music - Oh Oh Oh _35539_.txt,genius
2,Food,AWOL,Hip-Hop,data\fma_small\fma_small\000\000002.mp3,data\lyrics\AWOL - Food _2_.txt,genius
32687,You and Me,transient,Hip-Hop,data\fma_small\fma_small\032\032687.mp3,data\lyrics\transient - You and Me _32687_.txt,genius
108457,Dear Pressure,Miracles of Modern Science,Pop,data\fma_small\fma_small\108\108457.mp3,data\lyrics\Miracles of Modern Science - Dear Pressure _108457_.txt,genius
88870,Methylchloroisothiazolinone (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088870.mp3,data\lyrics\Josh Woodward - Methylchloroisothiazolinone _88870_.txt,genius
84152,Haka,Sikhara,Experimental,data\fma_small\fma_small\084\084152.mp3,data\lyrics\Sikhara - Haka _84152_.txt,genius
11306,Inspiration,Abunai!,Rock,data\fma_small\fma_small\011\011306.mp3,data\lyrics\Abunai_ - Inspiration _11306_.txt,genius
112252,Capullo,Anamoli,Folk,data\fma_small\fma_small\112\112252.mp3,data\lyrics\Anamoli - Capullo _112252_.txt,genius
88876,Nincompoop (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088876.mp3,data\lyrics\Josh Woodward - Nincompoop _88876_.txt,genius
121866,Perfect Day,The Britemores,Rock,data\fma_small\fma_small\121\121866.mp3,data\lyrics\The Britemores - Perfect Day _121866_.txt,genius
78834,O Demónio,Stray,Hip-Hop,data\fma_small\fma_small\078\078834.mp3,data\lyrics\Stray - O Demónio _78834_.txt,genius
149100,Ambulance,Coco Morier,Pop,data\fma_small\fma_small\149\149100.mp3,data\lyrics\Coco Morier - Ambulance _149100_.txt,genius
98613,Listen To The Old Man,KINGS OF THE CITY,Hip-Hop,data\fma_small\fma_small\098\098613.mp3,data\lyrics\KINGS OF THE CITY - Listen To The Old Man _98613_.txt,genius
12526,Time (Reprise) (Closing Credits),Virtu-oso,Hip-Hop,data\fma_small\fma_small\012\012526.mp3,data\lyrics\Virtu-oso - Time _12526_.txt,genius
144543,Lily Moon (Acoustic),Wildlight,Folk,data\fma_small\fma_small\144\144543.mp3,data\lyrics\Wildlight - Lily Moon _144543_.txt,genius
142948,Forgiveness,Mrs. Magician,Rock,data\fma_small\fma_small\142\142948.mp3,data\lyrics\Mrs. Magician - Forgiveness _142948_.txt,genius
51265,City Lights,Skeleton Hands,Pop,data\fma_small\fma_small\051\051265.mp3,data\lyrics\Skeleton Hands - City Lights _51265_.txt,genius
52954,Wind Up Doll,Marissa Nadler,Folk,data\fma_small\fma_small\052\052954.mp3,data\lyrics\Marissa Nadler - Wind Up Doll _52954_.txt,genius
138064,Down,Black Flamingo,Pop,data\fma_small\fma_small\138\138064.mp3,data\lyrics\Black Flamingo - Down _138064_.txt,genius
9511,Message From the Law,Sic Alps,Rock,data\fma_small\fma_small\009\009511.mp3,data\lyrics\Sic Alps - Message From the Law _9511_.txt,genius
1039,13 Monsters,Lightning Bolt,Rock,data\fma_small\fma_small\001\001039.mp3,data\lyrics\Lightning Bolt - 13 Monsters _1039_.txt,genius
57178,"NO (Midi #2: Camille/""Modern Music Mix"")",Skeletons,Pop,data\fma_small\fma_small\057\057178.mp3,data\lyrics\Skeletons - NO _57178_.txt,genius
138017,Sober Trip,Pierce,Folk,data\fma_small\fma_small\138\138017.mp3,data\lyrics\Pierce - Sober Trip _138017_.txt,genius
55120,Patate chaude,Alaclair Ensemble,Hip-Hop,data\fma_small\fma_small\055\055120.mp3,data\lyrics\Alaclair Ensemble - Patate chaude _55120_.txt,genius
148168,Bahia,Prince Rama,Experimental,data\fma_small\fma_small\148\148168.mp3,data\lyrics\Prince Rama - Bahia _148168_.txt,genius
88871,Omaha (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088871.mp3,data\lyrics\Josh Woodward - Omaha _88871_.txt,genius
84155,The Pretty One,Laura Stevenson and the Cans,Folk,data\fma_small\fma_small\084\084155.mp3,data\lyrics\Laura Stevenson and the Cans - The Pretty One _84155_.txt,genius
28477,Feel It,The Pop Winds,Pop,data\fma_small\fma_small\028\028477.mp3,data\lyrics\The Pop Winds - Feel It _28477_.txt,genius
83717,Ninety Six,Cullah,Hip-Hop,data\fma_small\fma_small\083\083717.mp3,data\lyrics\Cullah - Ninety Six _83717_.txt,genius
35541,After All That's Happened,Lorenzo's Music,Rock,data\fma_small\fma_small\035\035541.mp3,data\lyrics\Lorenzo_s Music - After All That_s Happened _35541_.txt,genius
27550,Sepasang Kekasih Yang Pertama Bercinta Di Luar Angkasa,Frau,Pop,data\fma_small\fma_small\027\027550.mp3,data\lyrics\Frau - Sepasang Kekasih Yang Pertama Bercinta Di Luar Angkasa _27550_.txt,genius
122798,singaling,The Carnys,Pop,data\fma_small\fma_small\122\122798.mp3,data\lyrics\The Carnys - singaling _122798_.txt,genius
130349,Paradise,Goddess,Folk,data\fma_small\fma_small\130\130349.mp3,data\lyrics\Goddess - Paradise _130349_.txt,genius
52502,To Be Free,Kalli,Folk,data\fma_small\fma_small\052\052502.mp3,data\lyrics\Kalli - To Be Free _52502_.txt,genius
75194,Stay,Sanawon,Pop,data\fma_small\fma_small\075\075194.mp3,data\lyrics\Sanawon - Stay _75194_.txt,genius
138071,Black Bird,Black Flamingo,Pop,data\fma_small\fma_small\138\138071.mp3,data\lyrics\Black Flamingo - Black Bird _138071_.txt,genius
6448,Please Listen To My Demo,EPMD,Hip-Hop,data\fma_small\fma_small\006\006448.mp3,data\lyrics\EPMD - Please Listen To My Demo _6448_.txt,genius
67367,Random Pop,Poland,Pop,data\fma_small\fma_small\067\067367.mp3,data\lyrics\Poland - Random Pop _67367_.txt,genius
107025,STM LIGNE MAUVE PART 1,Alaclair Ensemble,Hip-Hop,data\fma_small\fma_small\107\107025.mp3,data\lyrics\Alaclair Ensemble - STM LIGNE MAUVE PART 1 _107025_.txt,genius
55402,Total Decay,The Soft Moon,Rock,data\fma_small\fma_small\055\055402.mp3,data\lyrics\The Soft Moon - Total Decay _55402_.txt,genius
63208,The Road Is Paved With Leaves,Larkin Grimm,Folk,data\fma_small\fma_small\063\063208.mp3,data\lyrics\Larkin Grimm - The Road Is Paved With Leaves _63208_.txt,genius
95248,Go,Valley Lodge,Rock,data\fma_small\fma_small\095\095248.mp3,data\lyrics\Valley Lodge - Go _95248_.txt,genius
108299,Intro,Carter Behnke,Folk,data\fma_small\fma_small\108\108299.mp3,data\lyrics\Carter Behnke - Intro _108299_.txt,genius
24420,1982,Black Ant,Hip-Hop,data\fma_small\fma_small\024\024420.mp3,data\lyrics\Black Ant - 1982 _24420_.txt,genius
36983,B.,Black Ant,Hip-Hop,data\fma_small\fma_small\036\036983.mp3,data\lyrics\Black Ant - B. _36983_.txt,genius
88869,Gallows Hill (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088869.mp3,data\lyrics\Josh Woodward - Gallows Hill _88869_.txt,genius
72136,Rappers (Part 7),C-Doc,Hip-Hop,data\fma_small\fma_small\072\072136.mp3,data\lyrics\C-Doc - Rappers _72136_.txt,genius
120183,Graduation Day,Math and Physics Club,Pop,data\fma_small\fma_small\120\120183.mp3,data\lyrics\Math and Physics Club - Graduation Day _120183_.txt,genius
19685,Phantoms,Paik,Rock,data\fma_small\fma_small\019\019685.mp3,data\lyrics\Paik - Phantoms _19685_.txt,genius
98577,Momma Ft. Kyle B (Prod. A-Rayz),Hi-Rez,Hip-Hop,data\fma_small\fma_small\098\098577.mp3,data\lyrics\Hi-Rez - Momma Ft. Kyle B _98577_.txt,genius
27799,Elevator,Ms.Vybe,Hip-Hop,data\fma_small\fma_small\027\027799.mp3,data\lyrics\Ms.Vybe - Elevator _27799_.txt,genius
148099,I love you (B-side),L.D.I.,Experimental,data\fma_small\fma_small\148\148099.mp3,data\lyrics\L.D.I. - I love you _148099_.txt,genius
96696,My Boat,Melissa Laveaux,Folk,data\fma_small\fma_small\096\096696.mp3,data\lyrics\Melissa Laveaux - My Boat _96696_.txt,genius
127912,Incandescent,Gingerlys,Pop,data\fma_small\fma_small\127\127912.mp3,data\lyrics\Gingerlys - Incandescent _127912_.txt,genius
127279,Don't Fall Asleep,Myndra,Pop,data\fma_small\fma_small\127\127279.mp3,data\lyrics\Myndra - Don_t Fall Asleep _127279_.txt,genius
88878,Gravity (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088878.mp3,data\lyrics\Josh Woodward - Gravity _88878_.txt,genius
98579,Never Enough Ft. Kinetics (Prod. Cherne),Hi-Rez,Hip-Hop,data\fma_small\fma_small\098\098579.mp3,data\lyrics\Hi-Rez - Never Enough Ft. Kinetics _98579_.txt,genius
20469,La nascita del tragicomico HipHop dallo spirito degli speaker,ZONA MC,Hip-Hop,data\fma_small\fma_small\020\020469.mp3,data\lyrics\ZONA MC - La nascita del tragicomico HipHop dallo spirito degli speaker _20469_.txt,genius
57078,Lirik Untuk Lagu Pop,Belkastrelka,Pop,data\fma_small\fma_small\057\057078.mp3,data\lyrics\Belkastrelka - Lirik Untuk Lagu Pop _57078_.txt,genius
127559,High Hopes,Droopies,Rock,data\fma_small\fma_small\127\127559.mp3,data\lyrics\Droopies - High Hopes _127559_.txt,genius
105914,Cold Steel,Matt Sowell,Folk,data\fma_small\fma_small\105\105914.mp3,data\lyrics\Matt Sowell - Cold Steel _105914_.txt,genius
55121,Fa' faire du loot,Alaclair Ensemble,Hip-Hop,data\fma_small\fma_small\055\055121.mp3,data\lyrics\Alaclair Ensemble - Fa_ faire du loot _55121_.txt,genius
22094,I Remember When,Gates,Hip-Hop,data\fma_small\fma_small\022\022094.mp3,data\lyrics\Gates - I Remember When _22094_.txt,genius
129910,In Da Trap,Dollar Boyz,Hip-Hop,data\fma_small\fma_small\129\129910.mp3,data\lyrics\Dollar Boyz - In Da Trap _129910_.txt,genius
3725,West Alabama,Indian Jewelry,Rock,data\fma_small\fma_small\003\003725.mp3,data\lyrics\Indian Jewelry - West Alabama _3725_.txt,genius
121570,Japanese Vacation,Spider Bags,Rock,data\fma_small\fma_small\121\121570.mp3,data\lyrics\Spider Bags - Japanese Vacation _121570_.txt,genius
10541,.,Sports bra,Experimental,data\fma_small\fma_small\010\010541.mp3,data\lyrics\Sports bra - . _10541_.txt,genius
88877,Insomnia (No Vocals),Josh Woodward,Folk,data\fma_small\fma_small\088\088877.mp3,data\lyrics\Josh Woodward - Insomnia _88877_.txt,genius
118986,Mana,Bagat,Experimental,data\fma_small\fma_small\118\118986.mp3,data\lyrics\Bagat - Mana _118986_.txt,genius
10383,Graceless Lady,Big Blood,Folk,data\fma_small\fma_small\010\010383.mp3,data\lyrics\Big Blood - Graceless Lady _10383_.txt,genius
107029,VARIETTE (avec Jam),Alaclair Ensemble,Hip-Hop,data\fma_small\fma_small\107\107029.mp3,data\lyrics\Alaclair Ensemble - VARIETTE _107029_.txt,genius
142089,The Statement,SK,Hip-Hop,data\fma_small\fma_small\142\142089.mp3,data\lyrics\SK - The Statement _142089_.txt,genius
142132,Sometimes,Brigid Mae Power,Folk,data\fma_small\fma_small\142\142132.mp3,data\lyrics\Brigid Mae Power - Sometimes _142132_.txt,genius
87152,Angel,Still Pluto,Rock,data\fma_small\fma_small\087\087152.mp3,data\lyrics\Still Pluto - Angel _87152_.txt,genius
149369,Never Change,K.I.R.K,Hip-Hop,data\fma_small\fma_small\149\149369.mp3,data\lyrics\K.I.R.K - Never Change _149369_.txt,genius
89447,One Way Ticket (Featuring Tab & D Spliff),Anitek,Hip-Hop,data\fma_small\fma_small\089\089447.mp3,data\lyrics\Anitek - One Way Ticket _89447_.txt,genius
128448,Low,Lorenzo's Music,Rock,data\fma_small\fma_small\128\128448.mp3,data\lyrics\Lorenzo_s Music - Low _128448_.txt,genius
116514,R.A.H.M.A.V.N. [221],SULCUS,Experimental,data\fma_small\fma_small\116\116514.mp3,data\lyrics\SULCUS - R.A.H.M.A.V.N. _116514_.txt,genius
1277,No Business,Negativland,Experimental,data\fma_small\fma_small\001\001277.mp3,data\lyrics\Negativland - No Business _1277_.txt,genius
148518,Side By Side,Carroll,Pop,data\fma_small\fma_small\148\148518.mp3,data\lyrics\Carroll - Side By Side _148518_.txt,genius
5006,"So Long, Silver Lining",New Bomb Turks,Rock,data\fma_small\fma_small\005\005006.mp3,data\lyrics\New Bomb Turks - So Long_ Silver Lining _5006_.txt,genius
108036,Mr. White,Wann,Rock,data\fma_small\fma_small\108\108036.mp3,data\lyrics\Wann - Mr. White _108036_.txt,genius
41191,Candyboy,Weyes Blood,Folk,data\fma_small\fma_small\041\041191.mp3,data\lyrics\Weyes Blood - Candyboy _41191_.txt,genius
19441,Resolutions (Chris Summer Remix),Entertainment for the Braindead,Pop,data\fma_small\fma_small\019\019441.mp3,data\lyrics\Entertainment for the Braindead - Resolutions _19441_.txt,genius
51271,Catcher In The Rye,Azure Blue,Pop,data\fma_small\fma_small\051\051271.mp3,data\lyrics\Azure Blue - Catcher In The Rye _51271_.txt,genius
97043,Make Me Worse,KINGS OF THE CITY,Hip-Hop,data\fma_small\fma_small\097\097043.mp3,data\lyrics\KINGS OF THE CITY - Make Me Worse _97043_.txt,genius
90590,Cage (bonus),Pilesar,Pop,data\fma_small\fma_small\090\090590.mp3,data\lyrics\Pilesar - Cage _90590_.txt,genius
7490,Follow That,BrokeMC,Hip-Hop,data\fma_small\fma_small\007\007490.mp3,data\lyrics\BrokeMC - Follow That _7490_.txt,genius
111938,Not Without a Fight,Ebsa,Hip-Hop,data\fma_small\fma_small\111\111938.mp3,data\lyrics\Ebsa - Not Without a Fight _111938_.txt,genius
98627,Rosalita,KINGS OF THE CITY,Hip-Hop,data\fma_small\fma_small\098\098627.mp3,data\lyrics\KINGS OF THE CITY - Rosalita _98627_.txt,genius
144547,Crucible (Acoustic),Wildlight,Folk,data\fma_small\fma_small\144\144547.mp3,data\lyrics\Wildlight - Crucible _144547_.txt,genius
