track_id,audio_path,lyrics_path,has_lyrics
amy_11_07,data\mir1k\MIR-1K\Wavfile\amy_11_07.wav,data\mir1k\MIR-1K\Lyrics\amy_11_07.txt,True
amy_12_01,data\mir1k\MIR-1K\Wavfile\amy_12_01.wav,data\mir1k\MIR-1K\Lyrics\amy_12_01.txt,True
amy_12_02,data\mir1k\MIR-1K\Wavfile\amy_12_02.wav,data\mir1k\MIR-1K\Lyrics\amy_12_02.txt,True
amy_12_03,data\mir1k\MIR-1K\Wavfile\amy_12_03.wav,data\mir1k\MIR-1K\Lyrics\amy_12_03.txt,True
amy_12_04,data\mir1k\MIR-1K\Wavfile\amy_12_04.wav,data\mir1k\MIR-1K\Lyrics\amy_12_04.txt,True
amy_12_05,data\mir1k\MIR-1K\Wavfile\amy_12_05.wav,data\mir1k\MIR-1K\Lyrics\amy_12_05.txt,True
amy_12_06,data\mir1k\MIR-1K\Wavfile\amy_12_06.wav,data\mir1k\MIR-1K\Lyrics\amy_12_06.txt,True
amy_12_07,data\mir1k\MIR-1K\Wavfile\amy_12_07.wav,data\mir1k\MIR-1K\Lyrics\amy_12_07.txt,True
amy_13_01,data\mir1k\MIR-1K\Wavfile\amy_13_01.wav,data\mir1k\MIR-1K\Lyrics\amy_13_01.txt,True
amy_13_02,data\mir1k\MIR-1K\Wavfile\amy_13_02.wav,data\mir1k\MIR-1K\Lyrics\amy_13_02.txt,True
amy_13_03,data\mir1k\MIR-1K\Wavfile\amy_13_03.wav,data\mir1k\MIR-1K\Lyrics\amy_13_03.txt,True
amy_13_04,data\mir1k\MIR-1K\Wavfile\amy_13_04.wav,data\mir1k\MIR-1K\Lyrics\amy_13_04.txt,True
amy_13_05,data\mir1k\MIR-1K\Wavfile\amy_13_05.wav,data\mir1k\MIR-1K\Lyrics\amy_13_05.txt,True
amy_13_06,data\mir1k\MIR-1K\Wavfile\amy_13_06.wav,data\mir1k\MIR-1K\Lyrics\amy_13_06.txt,True
amy_13_07,data\mir1k\MIR-1K\Wavfile\amy_13_07.wav,data\mir1k\MIR-1K\Lyrics\amy_13_07.txt,True
amy_14_01,data\mir1k\MIR-1K\Wavfile\amy_14_01.wav,data\mir1k\MIR-1K\Lyrics\amy_14_01.txt,True
amy_14_02,data\mir1k\MIR-1K\Wavfile\amy_14_02.wav,data\mir1k\MIR-1K\Lyrics\amy_14_02.txt,True
amy_14_03,data\mir1k\MIR-1K\Wavfile\amy_14_03.wav,data\mir1k\MIR-1K\Lyrics\amy_14_03.txt,True
amy_14_04,data\mir1k\MIR-1K\Wavfile\amy_14_04.wav,data\mir1k\MIR-1K\Lyrics\amy_14_04.txt,True
amy_14_05,data\mir1k\MIR-1K\Wavfile\amy_14_05.wav,data\mir1k\MIR-1K\Lyrics\amy_14_05.txt,True
amy_14_06,data\mir1k\MIR-1K\Wavfile\amy_14_06.wav,data\mir1k\MIR-1K\Lyrics\amy_14_06.txt,True
amy_15_01,data\mir1k\MIR-1K\Wavfile\amy_15_01.wav,data\mir1k\MIR-1K\Lyrics\amy_15_01.txt,True
amy_15_02,data\mir1k\MIR-1K\Wavfile\amy_15_02.wav,data\mir1k\MIR-1K\Lyrics\amy_15_02.txt,True
amy_15_03,data\mir1k\MIR-1K\Wavfile\amy_15_03.wav,data\mir1k\MIR-1K\Lyrics\amy_15_03.txt,True
amy_15_04,data\mir1k\MIR-1K\Wavfile\amy_15_04.wav,data\mir1k\MIR-1K\Lyrics\amy_15_04.txt,True
amy_15_05,data\mir1k\MIR-1K\Wavfile\amy_15_05.wav,data\mir1k\MIR-1K\Lyrics\amy_15_05.txt,True
amy_15_06,data\mir1k\MIR-1K\Wavfile\amy_15_06.wav,data\mir1k\MIR-1K\Lyrics\amy_15_06.txt,True
amy_15_07,data\mir1k\MIR-1K\Wavfile\amy_15_07.wav,data\mir1k\MIR-1K\Lyrics\amy_15_07.txt,True
amy_15_08,data\mir1k\MIR-1K\Wavfile\amy_15_08.wav,data\mir1k\MIR-1K\Lyrics\amy_15_08.txt,True
amy_15_09,data\mir1k\MIR-1K\Wavfile\amy_15_09.wav,data\mir1k\MIR-1K\Lyrics\amy_15_09.txt,True
amy_15_11,data\mir1k\MIR-1K\Wavfile\amy_15_11.wav,data\mir1k\MIR-1K\Lyrics\amy_15_11.txt,True
amy_15_12,data\mir1k\MIR-1K\Wavfile\amy_15_12.wav,data\mir1k\MIR-1K\Lyrics\amy_15_12.txt,True
amy_15_13,data\mir1k\MIR-1K\Wavfile\amy_15_13.wav,data\mir1k\MIR-1K\Lyrics\amy_15_13.txt,True
amy_16_01,data\mir1k\MIR-1K\Wavfile\amy_16_01.wav,data\mir1k\MIR-1K\Lyrics\amy_16_01.txt,True
amy_16_02,data\mir1k\MIR-1K\Wavfile\amy_16_02.wav,data\mir1k\MIR-1K\Lyrics\amy_16_02.txt,True
amy_16_03,data\mir1k\MIR-1K\Wavfile\amy_16_03.wav,data\mir1k\MIR-1K\Lyrics\amy_16_03.txt,True
amy_16_04,data\mir1k\MIR-1K\Wavfile\amy_16_04.wav,data\mir1k\MIR-1K\Lyrics\amy_16_04.txt,True
amy_16_05,data\mir1k\MIR-1K\Wavfile\amy_16_05.wav,data\mir1k\MIR-1K\Lyrics\amy_16_05.txt,True
amy_16_06,data\mir1k\MIR-1K\Wavfile\amy_16_06.wav,data\mir1k\MIR-1K\Lyrics\amy_16_06.txt,True
amy_16_07,data\mir1k\MIR-1K\Wavfile\amy_16_07.wav,data\mir1k\MIR-1K\Lyrics\amy_16_07.txt,True
amy_16_08,data\mir1k\MIR-1K\Wavfile\amy_16_08.wav,data\mir1k\MIR-1K\Lyrics\amy_16_08.txt,True
amy_1_01,data\mir1k\MIR-1K\Wavfile\amy_1_01.wav,data\mir1k\MIR-1K\Lyrics\amy_1_01.txt,True
amy_1_02,data\mir1k\MIR-1K\Wavfile\amy_1_02.wav,data\mir1k\MIR-1K\Lyrics\amy_1_02.txt,True
amy_1_03,data\mir1k\MIR-1K\Wavfile\amy_1_03.wav,data\mir1k\MIR-1K\Lyrics\amy_1_03.txt,True
amy_1_04,data\mir1k\MIR-1K\Wavfile\amy_1_04.wav,data\mir1k\MIR-1K\Lyrics\amy_1_04.txt,True
amy_1_05,data\mir1k\MIR-1K\Wavfile\amy_1_05.wav,data\mir1k\MIR-1K\Lyrics\amy_1_05.txt,True
amy_1_06,data\mir1k\MIR-1K\Wavfile\amy_1_06.wav,data\mir1k\MIR-1K\Lyrics\amy_1_06.txt,True
amy_1_07,data\mir1k\MIR-1K\Wavfile\amy_1_07.wav,data\mir1k\MIR-1K\Lyrics\amy_1_07.txt,True
amy_2_01,data\mir1k\MIR-1K\Wavfile\amy_2_01.wav,data\mir1k\MIR-1K\Lyrics\amy_2_01.txt,True
amy_2_02,data\mir1k\MIR-1K\Wavfile\amy_2_02.wav,data\mir1k\MIR-1K\Lyrics\amy_2_02.txt,True
amy_2_03,data\mir1k\MIR-1K\Wavfile\amy_2_03.wav,data\mir1k\MIR-1K\Lyrics\amy_2_03.txt,True
amy_2_04,data\mir1k\MIR-1K\Wavfile\amy_2_04.wav,data\mir1k\MIR-1K\Lyrics\amy_2_04.txt,True
amy_2_05,data\mir1k\MIR-1K\Wavfile\amy_2_05.wav,data\mir1k\MIR-1K\Lyrics\amy_2_05.txt,True
amy_2_06,data\mir1k\MIR-1K\Wavfile\amy_2_06.wav,data\mir1k\MIR-1K\Lyrics\amy_2_06.txt,True
amy_2_07,data\mir1k\MIR-1K\Wavfile\amy_2_07.wav,data\mir1k\MIR-1K\Lyrics\amy_2_07.txt,True
amy_3_01,data\mir1k\MIR-1K\Wavfile\amy_3_01.wav,data\mir1k\MIR-1K\Lyrics\amy_3_01.txt,True
amy_3_02,data\mir1k\MIR-1K\Wavfile\amy_3_02.wav,data\mir1k\MIR-1K\Lyrics\amy_3_02.txt,True
amy_3_03,data\mir1k\MIR-1K\Wavfile\amy_3_03.wav,data\mir1k\MIR-1K\Lyrics\amy_3_03.txt,True
amy_3_04,data\mir1k\MIR-1K\Wavfile\amy_3_04.wav,data\mir1k\MIR-1K\Lyrics\amy_3_04.txt,True
amy_3_05,data\mir1k\MIR-1K\Wavfile\amy_3_05.wav,data\mir1k\MIR-1K\Lyrics\amy_3_05.txt,True
amy_3_06,data\mir1k\MIR-1K\Wavfile\amy_3_06.wav,data\mir1k\MIR-1K\Lyrics\amy_3_06.txt,True
amy_3_07,data\mir1k\MIR-1K\Wavfile\amy_3_07.wav,data\mir1k\MIR-1K\Lyrics\amy_3_07.txt,True
amy_3_08,data\mir1k\MIR-1K\Wavfile\amy_3_08.wav,data\mir1k\MIR-1K\Lyrics\amy_3_08.txt,True
amy_4_01,data\mir1k\MIR-1K\Wavfile\amy_4_01.wav,data\mir1k\MIR-1K\Lyrics\amy_4_01.txt,True
amy_4_02,data\mir1k\MIR-1K\Wavfile\amy_4_02.wav,data\mir1k\MIR-1K\Lyrics\amy_4_02.txt,True
amy_4_03,data\mir1k\MIR-1K\Wavfile\amy_4_03.wav,data\mir1k\MIR-1K\Lyrics\amy_4_03.txt,True
amy_4_04,data\mir1k\MIR-1K\Wavfile\amy_4_04.wav,data\mir1k\MIR-1K\Lyrics\amy_4_04.txt,True
amy_4_05,data\mir1k\MIR-1K\Wavfile\amy_4_05.wav,data\mir1k\MIR-1K\Lyrics\amy_4_05.txt,True
amy_4_06,data\mir1k\MIR-1K\Wavfile\amy_4_06.wav,data\mir1k\MIR-1K\Lyrics\amy_4_06.txt,True
amy_4_07,data\mir1k\MIR-1K\Wavfile\amy_4_07.wav,data\mir1k\MIR-1K\Lyrics\amy_4_07.txt,True
amy_4_08,data\mir1k\MIR-1K\Wavfile\amy_4_08.wav,data\mir1k\MIR-1K\Lyrics\amy_4_08.txt,True
amy_4_09,data\mir1k\MIR-1K\Wavfile\amy_4_09.wav,data\mir1k\MIR-1K\Lyrics\amy_4_09.txt,True
amy_4_10,data\mir1k\MIR-1K\Wavfile\amy_4_10.wav,data\mir1k\MIR-1K\Lyrics\amy_4_10.txt,True
amy_4_11,data\mir1k\MIR-1K\Wavfile\amy_4_11.wav,data\mir1k\MIR-1K\Lyrics\amy_4_11.txt,True
amy_5_01,data\mir1k\MIR-1K\Wavfile\amy_5_01.wav,data\mir1k\MIR-1K\Lyrics\amy_5_01.txt,True
amy_5_02,data\mir1k\MIR-1K\Wavfile\amy_5_02.wav,data\mir1k\MIR-1K\Lyrics\amy_5_02.txt,True
amy_5_03,data\mir1k\MIR-1K\Wavfile\amy_5_03.wav,data\mir1k\MIR-1K\Lyrics\amy_5_03.txt,True
amy_5_04,data\mir1k\MIR-1K\Wavfile\amy_5_04.wav,data\mir1k\MIR-1K\Lyrics\amy_5_04.txt,True
amy_5_05,data\mir1k\MIR-1K\Wavfile\amy_5_05.wav,data\mir1k\MIR-1K\Lyrics\amy_5_05.txt,True
amy_5_06,data\mir1k\MIR-1K\Wavfile\amy_5_06.wav,data\mir1k\MIR-1K\Lyrics\amy_5_06.txt,True
amy_5_07,data\mir1k\MIR-1K\Wavfile\amy_5_07.wav,data\mir1k\MIR-1K\Lyrics\amy_5_07.txt,True
amy_5_08,data\mir1k\MIR-1K\Wavfile\amy_5_08.wav,data\mir1k\MIR-1K\Lyrics\amy_5_08.txt,True
amy_6_01,data\mir1k\MIR-1K\Wavfile\amy_6_01.wav,data\mir1k\MIR-1K\Lyrics\amy_6_01.txt,True
amy_6_02,data\mir1k\MIR-1K\Wavfile\amy_6_02.wav,data\mir1k\MIR-1K\Lyrics\amy_6_02.txt,True
amy_6_03,data\mir1k\MIR-1K\Wavfile\amy_6_03.wav,data\mir1k\MIR-1K\Lyrics\amy_6_03.txt,True
amy_6_04,data\mir1k\MIR-1K\Wavfile\amy_6_04.wav,data\mir1k\MIR-1K\Lyrics\amy_6_04.txt,True
amy_6_05,data\mir1k\MIR-1K\Wavfile\amy_6_05.wav,data\mir1k\MIR-1K\Lyrics\amy_6_05.txt,True
amy_6_06,data\mir1k\MIR-1K\Wavfile\amy_6_06.wav,data\mir1k\MIR-1K\Lyrics\amy_6_06.txt,True
amy_6_07,data\mir1k\MIR-1K\Wavfile\amy_6_07.wav,data\mir1k\MIR-1K\Lyrics\amy_6_07.txt,True
amy_6_08,data\mir1k\MIR-1K\Wavfile\amy_6_08.wav,data\mir1k\MIR-1K\Lyrics\amy_6_08.txt,True
amy_6_09,data\mir1k\MIR-1K\Wavfile\amy_6_09.wav,data\mir1k\MIR-1K\Lyrics\amy_6_09.txt,True
amy_6_10,data\mir1k\MIR-1K\Wavfile\amy_6_10.wav,data\mir1k\MIR-1K\Lyrics\amy_6_10.txt,True
amy_6_11,data\mir1k\MIR-1K\Wavfile\amy_6_11.wav,data\mir1k\MIR-1K\Lyrics\amy_6_11.txt,True
amy_7_01,data\mir1k\MIR-1K\Wavfile\amy_7_01.wav,data\mir1k\MIR-1K\Lyrics\amy_7_01.txt,True
amy_7_02,data\mir1k\MIR-1K\Wavfile\amy_7_02.wav,data\mir1k\MIR-1K\Lyrics\amy_7_02.txt,True
amy_7_03,data\mir1k\MIR-1K\Wavfile\amy_7_03.wav,data\mir1k\MIR-1K\Lyrics\amy_7_03.txt,True
amy_7_04,data\mir1k\MIR-1K\Wavfile\amy_7_04.wav,data\mir1k\MIR-1K\Lyrics\amy_7_04.txt,True
amy_7_05,data\mir1k\MIR-1K\Wavfile\amy_7_05.wav,data\mir1k\MIR-1K\Lyrics\amy_7_05.txt,True
amy_7_06,data\mir1k\MIR-1K\Wavfile\amy_7_06.wav,data\mir1k\MIR-1K\Lyrics\amy_7_06.txt,True
amy_7_07,data\mir1k\MIR-1K\Wavfile\amy_7_07.wav,data\mir1k\MIR-1K\Lyrics\amy_7_07.txt,True
amy_7_08,data\mir1k\MIR-1K\Wavfile\amy_7_08.wav,data\mir1k\MIR-1K\Lyrics\amy_7_08.txt,True
amy_8_01,data\mir1k\MIR-1K\Wavfile\amy_8_01.wav,data\mir1k\MIR-1K\Lyrics\amy_8_01.txt,True
amy_8_02,data\mir1k\MIR-1K\Wavfile\amy_8_02.wav,data\mir1k\MIR-1K\Lyrics\amy_8_02.txt,True
amy_8_03,data\mir1k\MIR-1K\Wavfile\amy_8_03.wav,data\mir1k\MIR-1K\Lyrics\amy_8_03.txt,True
amy_8_04,data\mir1k\MIR-1K\Wavfile\amy_8_04.wav,data\mir1k\MIR-1K\Lyrics\amy_8_04.txt,True
amy_8_05,data\mir1k\MIR-1K\Wavfile\amy_8_05.wav,data\mir1k\MIR-1K\Lyrics\amy_8_05.txt,True
amy_8_06,data\mir1k\MIR-1K\Wavfile\amy_8_06.wav,data\mir1k\MIR-1K\Lyrics\amy_8_06.txt,True
amy_8_07,data\mir1k\MIR-1K\Wavfile\amy_8_07.wav,data\mir1k\MIR-1K\Lyrics\amy_8_07.txt,True
amy_8_08,data\mir1k\MIR-1K\Wavfile\amy_8_08.wav,data\mir1k\MIR-1K\Lyrics\amy_8_08.txt,True
amy_9_01,data\mir1k\MIR-1K\Wavfile\amy_9_01.wav,data\mir1k\MIR-1K\Lyrics\amy_9_01.txt,True
amy_9_02,data\mir1k\MIR-1K\Wavfile\amy_9_02.wav,data\mir1k\MIR-1K\Lyrics\amy_9_02.txt,True
amy_9_03,data\mir1k\MIR-1K\Wavfile\amy_9_03.wav,data\mir1k\MIR-1K\Lyrics\amy_9_03.txt,True
amy_9_04,data\mir1k\MIR-1K\Wavfile\amy_9_04.wav,data\mir1k\MIR-1K\Lyrics\amy_9_04.txt,True
amy_9_05,data\mir1k\MIR-1K\Wavfile\amy_9_05.wav,data\mir1k\MIR-1K\Lyrics\amy_9_05.txt,True
amy_9_06,data\mir1k\MIR-1K\Wavfile\amy_9_06.wav,data\mir1k\MIR-1K\Lyrics\amy_9_06.txt,True
amy_9_07,data\mir1k\MIR-1K\Wavfile\amy_9_07.wav,data\mir1k\MIR-1K\Lyrics\amy_9_07.txt,True
amy_9_08,data\mir1k\MIR-1K\Wavfile\amy_9_08.wav,data\mir1k\MIR-1K\Lyrics\amy_9_08.txt,True
amy_9_09,data\mir1k\MIR-1K\Wavfile\amy_9_09.wav,data\mir1k\MIR-1K\Lyrics\amy_9_09.txt,True
Ani_1_01,data\mir1k\MIR-1K\Wavfile\Ani_1_01.wav,data\mir1k\MIR-1K\Lyrics\Ani_1_01.txt,True
Ani_1_02,data\mir1k\MIR-1K\Wavfile\Ani_1_02.wav,data\mir1k\MIR-1K\Lyrics\Ani_1_02.txt,True
Ani_1_03,data\mir1k\MIR-1K\Wavfile\Ani_1_03.wav,data\mir1k\MIR-1K\Lyrics\Ani_1_03.txt,True
Ani_1_04,data\mir1k\MIR-1K\Wavfile\Ani_1_04.wav,data\mir1k\MIR-1K\Lyrics\Ani_1_04.txt,True
Ani_1_05,data\mir1k\MIR-1K\Wavfile\Ani_1_05.wav,data\mir1k\MIR-1K\Lyrics\Ani_1_05.txt,True
Ani_1_06,data\mir1k\MIR-1K\Wavfile\Ani_1_06.wav,data\mir1k\MIR-1K\Lyrics\Ani_1_06.txt,True
Ani_1_07,data\mir1k\MIR-1K\Wavfile\Ani_1_07.wav,data\mir1k\MIR-1K\Lyrics\Ani_1_07.txt,True
Ani_2_01,data\mir1k\MIR-1K\Wavfile\Ani_2_01.wav,data\mir1k\MIR-1K\Lyrics\Ani_2_01.txt,True
Ani_2_02,data\mir1k\MIR-1K\Wavfile\Ani_2_02.wav,data\mir1k\MIR-1K\Lyrics\Ani_2_02.txt,True
Ani_2_03,data\mir1k\MIR-1K\Wavfile\Ani_2_03.wav,data\mir1k\MIR-1K\Lyrics\Ani_2_03.txt,True
Ani_2_04,data\mir1k\MIR-1K\Wavfile\Ani_2_04.wav,data\mir1k\MIR-1K\Lyrics\Ani_2_04.txt,True
Ani_2_05,data\mir1k\MIR-1K\Wavfile\Ani_2_05.wav,data\mir1k\MIR-1K\Lyrics\Ani_2_05.txt,True
Ani_2_06,data\mir1k\MIR-1K\Wavfile\Ani_2_06.wav,data\mir1k\MIR-1K\Lyrics\Ani_2_06.txt,True
Ani_2_07,data\mir1k\MIR-1K\Wavfile\Ani_2_07.wav,data\mir1k\MIR-1K\Lyrics\Ani_2_07.txt,True
Ani_3_01,data\mir1k\MIR-1K\Wavfile\Ani_3_01.wav,data\mir1k\MIR-1K\Lyrics\Ani_3_01.txt,True
Ani_3_02,data\mir1k\MIR-1K\Wavfile\Ani_3_02.wav,data\mir1k\MIR-1K\Lyrics\Ani_3_02.txt,True
Ani_3_03,data\mir1k\MIR-1K\Wavfile\Ani_3_03.wav,data\mir1k\MIR-1K\Lyrics\Ani_3_03.txt,True
Ani_3_04,data\mir1k\MIR-1K\Wavfile\Ani_3_04.wav,data\mir1k\MIR-1K\Lyrics\Ani_3_04.txt,True
Ani_3_05,data\mir1k\MIR-1K\Wavfile\Ani_3_05.wav,data\mir1k\MIR-1K\Lyrics\Ani_3_05.txt,True
Ani_3_06,data\mir1k\MIR-1K\Wavfile\Ani_3_06.wav,data\mir1k\MIR-1K\Lyrics\Ani_3_06.txt,True
Ani_4_01,data\mir1k\MIR-1K\Wavfile\Ani_4_01.wav,data\mir1k\MIR-1K\Lyrics\Ani_4_01.txt,True
Ani_4_02,data\mir1k\MIR-1K\Wavfile\Ani_4_02.wav,data\mir1k\MIR-1K\Lyrics\Ani_4_02.txt,True
Ani_4_03,data\mir1k\MIR-1K\Wavfile\Ani_4_03.wav,data\mir1k\MIR-1K\Lyrics\Ani_4_03.txt,True
Ani_4_04,data\mir1k\MIR-1K\Wavfile\Ani_4_04.wav,data\mir1k\MIR-1K\Lyrics\Ani_4_04.txt,True
Ani_4_05,data\mir1k\MIR-1K\Wavfile\Ani_4_05.wav,data\mir1k\MIR-1K\Lyrics\Ani_4_05.txt,True
Ani_4_06,data\mir1k\MIR-1K\Wavfile\Ani_4_06.wav,data\mir1k\MIR-1K\Lyrics\Ani_4_06.txt,True
Ani_4_07,data\mir1k\MIR-1K\Wavfile\Ani_4_07.wav,data\mir1k\MIR-1K\Lyrics\Ani_4_07.txt,True
Ani_4_08,data\mir1k\MIR-1K\Wavfile\Ani_4_08.wav,data\mir1k\MIR-1K\Lyrics\Ani_4_08.txt,True
Ani_4_09,data\mir1k\MIR-1K\Wavfile\Ani_4_09.wav,data\mir1k\MIR-1K\Lyrics\Ani_4_09.txt,True
Ani_4_10,data\mir1k\MIR-1K\Wavfile\Ani_4_10.wav,data\mir1k\MIR-1K\Lyrics\Ani_4_10.txt,True
Ani_5_01,data\mir1k\MIR-1K\Wavfile\Ani_5_01.wav,data\mir1k\MIR-1K\Lyrics\Ani_5_01.txt,True
Ani_5_02,data\mir1k\MIR-1K\Wavfile\Ani_5_02.wav,data\mir1k\MIR-1K\Lyrics\Ani_5_02.txt,True
Ani_5_03,data\mir1k\MIR-1K\Wavfile\Ani_5_03.wav,data\mir1k\MIR-1K\Lyrics\Ani_5_03.txt,True
Ani_5_04,data\mir1k\MIR-1K\Wavfile\Ani_5_04.wav,data\mir1k\MIR-1K\Lyrics\Ani_5_04.txt,True
Ani_5_05,data\mir1k\MIR-1K\Wavfile\Ani_5_05.wav,data\mir1k\MIR-1K\Lyrics\Ani_5_05.txt,True
Ani_5_06,data\mir1k\MIR-1K\Wavfile\Ani_5_06.wav,data\mir1k\MIR-1K\Lyrics\Ani_5_06.txt,True
Ani_5_07,data\mir1k\MIR-1K\Wavfile\Ani_5_07.wav,data\mir1k\MIR-1K\Lyrics\Ani_5_07.txt,True
Ani_5_08,data\mir1k\MIR-1K\Wavfile\Ani_5_08.wav,data\mir1k\MIR-1K\Lyrics\Ani_5_08.txt,True
annar_1_01,data\mir1k\MIR-1K\Wavfile\annar_1_01.wav,data\mir1k\MIR-1K\Lyrics\annar_1_01.txt,True
annar_1_02,data\mir1k\MIR-1K\Wavfile\annar_1_02.wav,data\mir1k\MIR-1K\Lyrics\annar_1_02.txt,True
annar_1_03,data\mir1k\MIR-1K\Wavfile\annar_1_03.wav,data\mir1k\MIR-1K\Lyrics\annar_1_03.txt,True
annar_1_04,data\mir1k\MIR-1K\Wavfile\annar_1_04.wav,data\mir1k\MIR-1K\Lyrics\annar_1_04.txt,True
annar_1_05,data\mir1k\MIR-1K\Wavfile\annar_1_05.wav,data\mir1k\MIR-1K\Lyrics\annar_1_05.txt,True
annar_1_06,data\mir1k\MIR-1K\Wavfile\annar_1_06.wav,data\mir1k\MIR-1K\Lyrics\annar_1_06.txt,True
annar_1_07,data\mir1k\MIR-1K\Wavfile\annar_1_07.wav,data\mir1k\MIR-1K\Lyrics\annar_1_07.txt,True
annar_1_08,data\mir1k\MIR-1K\Wavfile\annar_1_08.wav,data\mir1k\MIR-1K\Lyrics\annar_1_08.txt,True
annar_2_01,data\mir1k\MIR-1K\Wavfile\annar_2_01.wav,data\mir1k\MIR-1K\Lyrics\annar_2_01.txt,True
annar_2_02,data\mir1k\MIR-1K\Wavfile\annar_2_02.wav,data\mir1k\MIR-1K\Lyrics\annar_2_02.txt,True
annar_2_03,data\mir1k\MIR-1K\Wavfile\annar_2_03.wav,data\mir1k\MIR-1K\Lyrics\annar_2_03.txt,True
annar_2_04,data\mir1k\MIR-1K\Wavfile\annar_2_04.wav,data\mir1k\MIR-1K\Lyrics\annar_2_04.txt,True
annar_2_05,data\mir1k\MIR-1K\Wavfile\annar_2_05.wav,data\mir1k\MIR-1K\Lyrics\annar_2_05.txt,True
annar_2_06,data\mir1k\MIR-1K\Wavfile\annar_2_06.wav,data\mir1k\MIR-1K\Lyrics\annar_2_06.txt,True
annar_2_07,data\mir1k\MIR-1K\Wavfile\annar_2_07.wav,data\mir1k\MIR-1K\Lyrics\annar_2_07.txt,True
annar_2_08,data\mir1k\MIR-1K\Wavfile\annar_2_08.wav,data\mir1k\MIR-1K\Lyrics\annar_2_08.txt,True
annar_3_01,data\mir1k\MIR-1K\Wavfile\annar_3_01.wav,data\mir1k\MIR-1K\Lyrics\annar_3_01.txt,True
annar_3_02,data\mir1k\MIR-1K\Wavfile\annar_3_02.wav,data\mir1k\MIR-1K\Lyrics\annar_3_02.txt,True
annar_3_03,data\mir1k\MIR-1K\Wavfile\annar_3_03.wav,data\mir1k\MIR-1K\Lyrics\annar_3_03.txt,True
annar_3_04,data\mir1k\MIR-1K\Wavfile\annar_3_04.wav,data\mir1k\MIR-1K\Lyrics\annar_3_04.txt,True
annar_3_05,data\mir1k\MIR-1K\Wavfile\annar_3_05.wav,data\mir1k\MIR-1K\Lyrics\annar_3_05.txt,True
annar_3_06,data\mir1k\MIR-1K\Wavfile\annar_3_06.wav,data\mir1k\MIR-1K\Lyrics\annar_3_06.txt,True
annar_3_07,data\mir1k\MIR-1K\Wavfile\annar_3_07.wav,data\mir1k\MIR-1K\Lyrics\annar_3_07.txt,True
annar_3_08,data\mir1k\MIR-1K\Wavfile\annar_3_08.wav,data\mir1k\MIR-1K\Lyrics\annar_3_08.txt,True
annar_4_01,data\mir1k\MIR-1K\Wavfile\annar_4_01.wav,data\mir1k\MIR-1K\Lyrics\annar_4_01.txt,True
annar_4_02,data\mir1k\MIR-1K\Wavfile\annar_4_02.wav,data\mir1k\MIR-1K\Lyrics\annar_4_02.txt,True
annar_4_03,data\mir1k\MIR-1K\Wavfile\annar_4_03.wav,data\mir1k\MIR-1K\Lyrics\annar_4_03.txt,True
annar_4_04,data\mir1k\MIR-1K\Wavfile\annar_4_04.wav,data\mir1k\MIR-1K\Lyrics\annar_4_04.txt,True
annar_4_05,data\mir1k\MIR-1K\Wavfile\annar_4_05.wav,data\mir1k\MIR-1K\Lyrics\annar_4_05.txt,True
annar_4_06,data\mir1k\MIR-1K\Wavfile\annar_4_06.wav,data\mir1k\MIR-1K\Lyrics\annar_4_06.txt,True
annar_4_07,data\mir1k\MIR-1K\Wavfile\annar_4_07.wav,data\mir1k\MIR-1K\Lyrics\annar_4_07.txt,True
annar_4_08,data\mir1k\MIR-1K\Wavfile\annar_4_08.wav,data\mir1k\MIR-1K\Lyrics\annar_4_08.txt,True
annar_4_09,data\mir1k\MIR-1K\Wavfile\annar_4_09.wav,data\mir1k\MIR-1K\Lyrics\annar_4_09.txt,True
annar_5_01,data\mir1k\MIR-1K\Wavfile\annar_5_01.wav,data\mir1k\MIR-1K\Lyrics\annar_5_01.txt,True
annar_5_02,data\mir1k\MIR-1K\Wavfile\annar_5_02.wav,data\mir1k\MIR-1K\Lyrics\annar_5_02.txt,True
annar_5_03,data\mir1k\MIR-1K\Wavfile\annar_5_03.wav,data\mir1k\MIR-1K\Lyrics\annar_5_03.txt,True
annar_5_04,data\mir1k\MIR-1K\Wavfile\annar_5_04.wav,data\mir1k\MIR-1K\Lyrics\annar_5_04.txt,True
annar_5_05,data\mir1k\MIR-1K\Wavfile\annar_5_05.wav,data\mir1k\MIR-1K\Lyrics\annar_5_05.txt,True
annar_5_06,data\mir1k\MIR-1K\Wavfile\annar_5_06.wav,data\mir1k\MIR-1K\Lyrics\annar_5_06.txt,True
annar_5_07,data\mir1k\MIR-1K\Wavfile\annar_5_07.wav,data\mir1k\MIR-1K\Lyrics\annar_5_07.txt,True
annar_5_08,data\mir1k\MIR-1K\Wavfile\annar_5_08.wav,data\mir1k\MIR-1K\Lyrics\annar_5_08.txt,True
annar_5_09,data\mir1k\MIR-1K\Wavfile\annar_5_09.wav,data\mir1k\MIR-1K\Lyrics\annar_5_09.txt,True
ariel_1_01,data\mir1k\MIR-1K\Wavfile\ariel_1_01.wav,data\mir1k\MIR-1K\Lyrics\ariel_1_01.txt,True
ariel_1_02,data\mir1k\MIR-1K\Wavfile\ariel_1_02.wav,data\mir1k\MIR-1K\Lyrics\ariel_1_02.txt,True
