track_id,genre
148286,Pop
108496,Hip-Hop
68909,Rock
75317,Pop
22088,Hip-Hop
107025,Hip-Hop
25104,Pop
148609,Pop
85955,Pop
91159,Pop
90982,Hip-Hop
109686,Hip-Hop
138215,Hip-Hop
106937,Folk
140625,Hip-Hop
141166,Hip-Hop
122166,Experimental
75692,Pop
127266,Folk
143039,Experimental
87186,Pop
55402,Rock
41605,Experimental
47196,Experimental
142552,Pop
3912,Folk
63208,Folk
55293,Pop
95248,Rock
135089,Experimental
139804,Experimental
57271,Experimental
78848,Hip-Hop
40243,Folk
147269,Hip-Hop
38901,Experimental
30636,Experimental
71303,Rock
74002,Pop
49067,Experimental
59930,Experimental
108299,Folk
117627,Folk
47193,Experimental
12062,Folk
139770,Rock
154309,Hip-Hop
91797,Folk
125195,Folk
47835,Pop
19418,Pop
10387,Folk
6611,Hip-Hop
122153,Experimental
115935,Folk
72570,Folk
71304,Rock
44794,Experimental
12513,Folk
47661,Folk
129920,Hip-Hop
138320,Rock
27164,Pop
30041,Hip-Hop
109203,Rock
85420,Pop
91161,Pop
31392,Folk
29721,Hip-Hop
54032,Pop
141564,Hip-Hop
148586,Pop
5169,Folk
45475,Rock
113032,Hip-Hop
41095,Rock
108491,Hip-Hop
132454,Folk
121366,Experimental
87191,Pop
24420,Hip-Hop
40245,Folk
121736,Pop
49477,Pop
11951,Experimental
15543,Experimental
108836,Hip-Hop
126427,Pop
47897,Pop
85494,Experimental
69564,Hip-Hop
36983,Hip-Hop
88869,Folk
73580,Folk
12530,Pop
59561,Rock
72136,Hip-Hop
12351,Folk
55101,Hip-Hop
64857,Experimental
112527,Rock
61736,Pop
19442,Pop
126426,Pop
144933,Pop
109468,Rock
97374,Experimental
120183,Pop
13378,Pop
87187,Pop
42984,Experimental
40139,Rock
55572,Hip-Hop
75786,Rock
44854,Experimental
123097,Folk
130693,Rock
108304,Folk
40542,Hip-Hop
99345,Rock
97886,Rock
86576,Experimental
126522,Experimental
1666,Pop
137213,Rock
131773,Pop
86441,Rock
138016,Folk
97568,Hip-Hop
143218,Rock
19685,Rock
84057,Experimental
144215,Hip-Hop
137484,Experimental
84054,Experimental
36481,Rock
57628,Experimental
128441,Hip-Hop
49394,Experimental
15625,Experimental
121590,Pop
85490,Folk
96399,Rock
98577,Hip-Hop
197,Folk
106568,Rock
83911,Experimental
45514,Folk
62436,Pop
69567,Folk
52036,Pop
74382,Experimental
54034,Pop
27799,Hip-Hop
110085,Hip-Hop
148099,Experimental
1736,Experimental
67331,Pop
135338,Pop
127206,Pop
137715,Rock
72287,Rock
96696,Folk
73193,Rock
84056,Experimental
113203,Experimental
127912,Pop
109447,Folk
58140,Folk
127279,Pop
10480,Folk
137907,Folk
116119,Experimental
13666,Rock
62452,Pop
48444,Pop
126223,Experimental
88878,Folk
51157,Experimental
33486,Experimental
48367,Rock
130689,Rock
98579,Hip-Hop
119086,Experimental
148,Experimental
67368,Pop
110983,Rock
40242,Folk
55295,Pop
20469,Hip-Hop
85957,Pop
49846,Folk
50272,Pop
57078,Pop
108503,Rock
91130,Experimental
127559,Rock
41381,Pop
85492,Folk
86443,Rock
105914,Folk
11763,Hip-Hop
55121,Hip-Hop
117883,Rock
22094,Hip-Hop
71372,Rock
74955,Hip-Hop
131410,Experimental
71175,Hip-Hop
127908,Pop
21859,Rock
129910,Hip-Hop
58333,Rock
51118,Experimental
36961,Pop
3725,Rock
123972,Hip-Hop
128443,Hip-Hop
112585,Experimental
26642,Rock
42135,Experimental
73486,Rock
110208,Experimental
67017,Folk
43865,Hip-Hop
1075,Experimental
2097,Folk
32760,Pop
57439,Pop
75418,Hip-Hop
52044,Pop
121570,Rock
145742,Hip-Hop
6679,Experimental
10541,Experimental
120177,Folk
118502,Experimental
10439,Folk
117630,Folk
79995,Folk
690,Rock
52380,Pop
38886,Experimental
99442,Rock
74445,Folk
139123,Rock
58543,Rock
111368,Pop
116587,Experimental
135341,Pop
88877,Folk
104227,Rock
61493,Rock
125183,Folk
93956,Rock
134826,Hip-Hop
10698,Hip-Hop
118986,Experimental
45126,Pop
6407,Folk
126519,Experimental
64855,Experimental
149488,Rock
10383,Folk
6677,Experimental
49856,Folk
67660,Rock
111460,Experimental
118569,Hip-Hop
30316,Experimental
107029,Hip-Hop
126506,Experimental
120518,Rock
105917,Folk
149083,Pop
112529,Rock
44354,Experimental
21774,Experimental
66405,Rock
116451,Folk
11839,Hip-Hop
75869,Folk
109355,Rock
6467,Folk
112780,Experimental
114048,Hip-Hop
125333,Experimental
47202,Experimental
55076,Pop
67359,Pop
76036,Experimental
7482,Hip-Hop
145059,Experimental
127798,Experimental
12488,Folk
42045,Hip-Hop
92129,Pop
125239,Experimental
11765,Hip-Hop
149690,Hip-Hop
11787,Hip-Hop
142089,Hip-Hop
47894,Pop
137717,Rock
71711,Rock
93712,Folk
15469,Experimental
142132,Folk
87152,Rock
67007,Pop
36987,Hip-Hop
63252,Folk
88429,Pop
115125,Experimental
45521,Folk
149369,Hip-Hop
51260,Pop
18877,Experimental
108841,Hip-Hop
63747,Hip-Hop
140789,Folk
110260,Hip-Hop
39660,Pop
142362,Hip-Hop
148510,Pop
89447,Hip-Hop
84417,Experimental
36616,Pop
129268,Rock
57648,Folk
111187,Folk
48369,Rock
128448,Rock
135374,Rock
116514,Experimental
129997,Rock
50836,Experimental
153946,Folk
107594,Folk
69766,Folk
59446,Pop
1277,Experimental
81033,Folk
91306,Hip-Hop
121867,Rock
148518,Pop
5006,Rock
78841,Hip-Hop
108843,Hip-Hop
108036,Rock
127541,Experimental
110610,Experimental
26008,Hip-Hop
97986,Hip-Hop
92878,Experimental
718,Folk
64919,Rock
40509,Experimental
106274,Rock
124185,Rock
1073,Experimental
91318,Hip-Hop
41191,Folk
41965,Rock
113164,Rock
114413,Rock
62426,Folk
107577,Folk
19441,Pop
51271,Pop
45128,Pop
3905,Folk
68872,Experimental
26025,Hip-Hop
72927,Experimental
149951,Hip-Hop
11921,Hip-Hop
97043,Hip-Hop
90590,Pop
7490,Hip-Hop
138038,Pop
78843,Hip-Hop
96400,Rock
108014,Folk
3763,Rock
39658,Pop
47192,Experimental
109906,Folk
113808,Pop
111938,Hip-Hop
98627,Hip-Hop
96944,Pop
22476,Pop
66717,Rock
109712,Experimental
3908,Folk
32339,Pop
46161,Experimental
69561,Hip-Hop
139112,Folk
138210,Rock
113016,Pop
144547,Folk
68538,Experimental
63789,Hip-Hop
141878,Rock
77572,Pop
89857,Hip-Hop
113018,Pop
112583,Experimental
98583,Hip-Hop
716,Folk
24425,Hip-Hop
29180,Pop
38892,Experimental
47826,Experimental
96946,Pop
47195,Experimental
145259,Rock
64625,Hip-Hop
30740,Experimental
132118,Hip-Hop
41310,Folk
74959,Experimental
11789,Hip-Hop
44792,Experimental
92574,Experimental
49401,Experimental
43856,Hip-Hop
55289,Pop
39278,Experimental
112198,Experimental
16337,Pop
58212,Hip-Hop
67366,Pop
30198,Experimental
109684,Hip-Hop
11916,Hip-Hop
40123,Experimental
107850,Hip-Hop
3911,Folk
58070,Experimental
126489,Folk
55717,Rock
34510,Experimental
60478,Hip-Hop
44848,Experimental
75932,Hip-Hop
129091,Rock
79575,Rock
64253,Experimental
111392,Pop
152543,Hip-Hop
7491,Hip-Hop
108992,Rock
123333,Experimental
71243,Hip-Hop
58162,Pop
71172,Hip-Hop
61452,Hip-Hop
67707,Experimental
200,Folk
30702,Experimental
119095,Experimental
55709,Rock
137935,Rock
104086,Rock
108847,Hip-Hop
67765,Folk
35184,Pop
82881,Experimental
113574,Rock
11946,Experimental
49064,Experimental
55437,Pop
60474,Hip-Hop
46024,Rock
116707,Folk
38898,Experimental
88868,Folk
6675,Experimental
150287,Hip-Hop
30050,Hip-Hop
105683,Hip-Hop
43861,Hip-Hop
1883,Rock
127402,Experimental
79990,Folk
84290,Rock
125721,Pop
54297,Folk
95911,Hip-Hop
127203,Pop
113512,Rock
89484,Folk
11768,Hip-Hop
19192,Experimental
29719,Hip-Hop
38888,Experimental
18887,Rock
90695,Rock
45474,Rock
47032,Rock
22295,Hip-Hop
126608,Experimental
127542,Experimental
32330,Pop
64992,Hip-Hop
129683,Folk
123441,Hip-Hop
12048,Folk
126430,Pop
38914,Experimental
114201,Rock
31389,Folk
119583,Experimental
19074,Pop
65752,Hip-Hop
109978,Pop
75417,Hip-Hop
101951,Rock
83439,Folk
144946,Pop
58161,Pop
24421,Hip-Hop
131454,Pop
75374,Hip-Hop
36614,Pop
73572,Folk
3533,Pop
72783,Hip-Hop
56518,Folk
63043,Rock
144472,Folk
105916,Folk
10678,Folk
123866,Rock
93074,Folk
134979,Folk
43962,Folk
52522,Rock
64519,Hip-Hop
127187,Pop
111398,Pop
41714,Experimental
1510,Experimental
137720,Rock
137551,Experimental
154306,Hip-Hop
35550,Pop
121734,Pop
13197,Pop
52947,Folk
144471,Folk
123978,Hip-Hop
56646,Rock
29739,Experimental
47201,Experimental
130950,Folk
58164,Pop
138041,Pop
71371,Rock
68861,Folk
95249,Rock
143995,Rock
146481,Rock
47895,Pop
142359,Hip-Hop
127299,Pop
71245,Hip-Hop
135369,Rock
109905,Folk
26643,Rock
147086,Experimental
138069,Pop
108846,Hip-Hop
56495,Hip-Hop
105717,Folk
141562,Hip-Hop
129972,Rock
90804,Experimental
144475,Folk
31391,Folk
74390,Experimental
31999,Rock
37779,Experimental
83437,Folk
134981,Folk
108308,Folk
122132,Experimental
122472,Rock
142129,Folk
104780,Pop
12487,Folk
18145,Pop
111386,Pop
10192,Hip-Hop
48446,Pop
114401,Rock
59443,Pop
147412,Rock
57968,Rock
10993,Folk
21995,Pop
44803,Experimental
104066,Pop
52375,Pop
85692,Folk
59876,Rock
39659,Pop
61160,Hip-Hop
50753,Rock
19425,Pop
148612,Pop
70655,Hip-Hop
61884,Hip-Hop
11775,Hip-Hop
138053,Rock
64091,Experimental
149452,Rock
72234,Hip-Hop
109448,Folk
122066,Rock
40908,Experimental
26010,Hip-Hop
82250,Experimental
122358,Folk
33278,Experimental
135342,Pop
105144,Rock
122143,Experimental
6762,Folk
110736,Hip-Hop
108298,Rock
24899,Experimental
40940,Rock
19412,Pop
113949,Folk
131448,Pop
90027,Experimental
74374,Experimental
51275,Pop
131764,Pop
123965,Hip-Hop
38363,Folk
109900,Folk
821,Pop
51263,Pop
11918,Hip-Hop
131422,Hip-Hop
65683,Folk
87363,Rock
65745,Hip-Hop
39316,Experimental
66783,Pop
49030,Folk
11795,Hip-Hop
61821,Rock
42040,Hip-Hop
22473,Pop
127913,Pop
193,Folk
91869,Rock
3720,Rock
108969,Rock
68842,Folk
146482,Rock
55719,Rock
54703,Folk
150017,Pop
48044,Experimental
70878,Pop
75412,Hip-Hop
126781,Folk
64629,Hip-Hop
121312,Hip-Hop
127265,Folk
121594,Pop
4835,Rock
104063,Rock
625,Folk
71133,Folk
69785,Experimental
63874,Hip-Hop
75230,Rock
148218,Folk
212,Folk
14541,Hip-Hop
7377,Experimental
63045,Rock
86263,Rock
18112,Experimental
148231,Folk
94419,Rock
66646,Pop
3707,Folk
57627,Experimental
13220,Pop
126102,Pop
99440,Rock
64007,Pop
97216,Folk
75379,Hip-Hop
126676,Rock
64989,Hip-Hop
85482,Folk
47666,Pop
107583,Folk
144938,Pop
67232,Hip-Hop
69828,Hip-Hop
48457,Pop
10805,Pop
68592,Hip-Hop
84605,Pop
132914,Rock
68844,Folk
127182,Pop
124409,Experimental
22475,Pop
32686,Hip-Hop
12537,Pop
88899,Rock
69002,Experimental
21402,Pop
56249,Pop
63757,Hip-Hop
108460,Pop
122083,Rock
96718,Rock
111658,Rock
36959,Pop
136465,Hip-Hop
107031,Hip-Hop
12527,Pop
36618,Pop
149750,Pop
53578,Folk
128482,Pop
3906,Folk
74391,Experimental
88900,Rock
148514,Pop
17345,Pop
122352,Folk
110209,Experimental
149842,Experimental
64604,Experimental
70206,Hip-Hop
98554,Hip-Hop
135336,Pop
52141,Experimental
74380,Experimental
91471,Pop
126104,Pop
113810,Pop
104668,Rock
79973,Experimental
154308,Hip-Hop
137356,Rock
48307,Experimental
64988,Hip-Hop
54039,Pop
36986,Hip-Hop
57661,Rock
75381,Hip-Hop
3762,Rock
19420,Pop
15476,Experimental
11794,Hip-Hop
145550,Folk
9553,Rock
14358,Hip-Hop
129374,Pop
127267,Folk
47916,Rock
145750,Hip-Hop
3265,Folk
45122,Pop
138306,Rock
126782,Folk
147261,Hip-Hop
58541,Rock
3272,Folk
44347,Experimental
126224,Experimental
75415,Hip-Hop
93867,Rock
30095,Experimental
45127,Pop
71276,Rock
146152,Hip-Hop
67365,Pop
120194,Pop
127911,Pop
109973,Pop
80293,Hip-Hop
75398,Hip-Hop
123825,Rock
19413,Pop
87430,Rock
109481,Rock
114402,Rock
69188,Pop
50754,Rock
110230,Experimental
148187,Folk
61159,Hip-Hop
66394,Rock
89196,Hip-Hop
41568,Pop
126295,Rock
64659,Rock
123099,Folk
28479,Pop
10377,Experimental
38961,Pop
676,Hip-Hop
74375,Experimental
118670,Folk
106564,Rock
131292,Rock
133294,Experimental
112586,Experimental
7711,Folk
93943,Pop
75749,Hip-Hop
51278,Pop
28260,Rock
16163,Pop
137740,Rock
122355,Folk
12552,Pop
56517,Folk
121251,Rock
84157,Folk
114400,Rock
115948,Folk
16997,Rock
88874,Folk
98621,Hip-Hop
125191,Folk
52041,Pop
124393,Rock
107046,Pop
44797,Experimental
46611,Experimental
1929,Experimental
11782,Hip-Hop
7872,Rock
118279,Rock
142087,Hip-Hop
56493,Hip-Hop
10382,Folk
126455,Folk
109445,Folk
94465,Hip-Hop
149101,Pop
75844,Folk
64594,Experimental
149777,Experimental
91315,Hip-Hop
131451,Pop
92888,Experimental
211,Folk
106465,Rock
71690,Hip-Hop
34003,Experimental
75862,Folk
44781,Experimental
145783,Rock
85953,Pop
116709,Experimental
28070,Rock
105919,Folk
13201,Hip-Hop
47662,Folk
19707,Folk
117961,Experimental
46043,Experimental
137567,Rock
115850,Experimental
55285,Pop
57630,Experimental
110636,Rock
58542,Rock
126557,Experimental
26035,Hip-Hop
144809,Experimental
130948,Folk
129904,Hip-Hop
140,Folk
52946,Folk
107476,Rock
127303,Pop
131902,Folk
129973,Rock
70208,Hip-Hop
127910,Pop
131444,Pop
7381,Experimental
86082,Experimental
40525,Hip-Hop
38879,Experimental
75926,Hip-Hop
52039,Pop
7481,Hip-Hop
112487,Hip-Hop
110772,Hip-Hop
11261,Pop
60994,Experimental
56519,Folk
49029,Folk
12514,Folk
112314,Rock
68837,Folk
1417,Rock
16155,Pop
10386,Folk
111335,Rock
61010,Folk
62751,Pop
122936,Folk
58061,Experimental
21404,Pop
114268,Hip-Hop
60074,Experimental
13928,Folk
78213,Folk
137417,Rock
66539,Rock
5171,Folk
83954,Experimental
29045,Pop
136054,Rock
63257,Folk
89991,Experimental
39530,Pop
17906,Pop
210,Folk
69904,Hip-Hop
67358,Pop
1702,Folk
124425,Folk
141180,Pop
47506,Folk
57640,Folk
27802,Pop
993,Rock
108505,Rock
91791,Folk
1196,Folk
85488,Folk
51115,Experimental
144468,Folk
36799,Experimental
10682,Folk
145551,Folk
144474,Folk
86761,Rock
18197,Rock
108015,Folk
131774,Pop
64079,Pop
91459,Rock
74942,Folk
131552,Rock
26639,Rock
256,Rock
46711,Experimental
132040,Folk
127204,Pop
16821,Rock
64787,Pop
32694,Hip-Hop
105196,Folk
80035,Rock
137998,Rock
56649,Rock
45517,Folk
41709,Experimental
75391,Hip-Hop
7526,Pop
114266,Hip-Hop
48450,Pop
31390,Folk
10375,Experimental
132788,Pop
26026,Hip-Hop
110774,Hip-Hop
145068,Rock
76130,Pop
75401,Hip-Hop
1040,Rock
111377,Pop
142947,Rock
116446,Folk
122398,Rock
66644,Pop
12484,Folk
37727,Rock
64248,Experimental
63471,Rock
129049,Pop
82505,Folk
3624,Rock
71692,Hip-Hop
113933,Pop
38887,Experimental
7489,Hip-Hop
119025,Experimental
38908,Experimental
86721,Experimental
49843,Folk
29738,Experimental
89843,Hip-Hop
133638,Folk
11204,Hip-Hop
368,Rock
51661,Folk
128484,Pop
81084,Folk
92508,Rock
49062,Experimental
120184,Pop
110923,Folk
64035,Rock
99095,Hip-Hop
15540,Experimental
54235,Pop
119993,Hip-Hop
129915,Hip-Hop
111393,Pop
56015,Experimental
127914,Pop
141902,Pop
19423,Pop
96675,Hip-Hop
41812,Rock
69303,Experimental
119187,Pop
49845,Folk
108487,Hip-Hop
55288,Pop
34258,Experimental
106522,Experimental
94426,Hip-Hop
121321,Hip-Hop
126790,Folk
9962,Rock
131553,Rock
144939,Pop
89482,Folk
130682,Rock
121738,Pop
142133,Folk
66469,Experimental
29752,Experimental
71174,Hip-Hop
58166,Pop
63191,Rock
5381,Folk
144545,Folk
74385,Experimental
107852,Folk
138319,Rock
86763,Rock
38880,Experimental
36997,Hip-Hop
67457,Experimental
115592,Experimental
85598,Pop
42310,Rock
120779,Experimental
35571,Rock
92885,Experimental
142550,Pop
115927,Folk
108968,Rock
132453,Folk
121998,Experimental
131426,Hip-Hop
182,Rock
119941,Hip-Hop
92872,Experimental
124480,Pop
137719,Rock
7495,Rock
3532,Pop
68600,Hip-Hop
126944,Rock
46839,Pop
109071,Experimental
29720,Hip-Hop
127288,Pop
63936,Experimental
26765,Pop
138413,Folk
96408,Rock
35537,Rock
79985,Folk
122003,Experimental
53591,Pop
3266,Folk
98625,Hip-Hop
3492,Rock
46238,Experimental
40237,Folk
111935,Hip-Hop
138415,Folk
14538,Hip-Hop
124517,Experimental
134084,Folk
32340,Pop
90589,Pop
125185,Folk
122799,Pop
